start	end	text
457200	458160	创建对应的类
458520	459640	class一个boss
462600	463640	class一个boss
464160	465280	是不是创建一个老板类
466400	466880	是不是啊
467760	468960	创建一个老板类啊
475800	477560	那么创建一个老板类之后
477840	481520	里边我们是不是可以去写入一些方法啊
481920	483880	比如说啊让老板签个字
484280	485680	我们就得一个签字
486040	486520	right
488480	489200	得一个方法
494400	496800	是不是老板可以去实现这个功能啊
497440	498800	right的一个方法
499440	500800	比如说啊开会
502200	503920	public void开会
504920	505440	会议
507720	508560	会议
510000	510400	talk
518880	521320	那么这是我们之前所学过的一个类
521320	521960	是不是啊
522400	524480	这是不是就是一个很普通普通的一个类
524840	526880	类里边是不是有对应的这种方式啊
526960	527720	方法啊
528320	529000	是不是啊
530040	531160	大家跟着写一下啊
532680	534680	创建了一个老板类
535000	537680	那么老板类里边有两个方法
537880	538880	一个是签字
539240	540760	一个是talk开会
543440	545560	那么这是我们之前的一个写法
545560	546240	是不是啊
546640	548920	那么要想实现签字和开会
549200	550440	那我们是不是就得在
550640	552240	上边的命方法当中
552400	553920	写实力化出一个老板来
554480	556240	哎Boss一个
556480	557160	起个名
557160	558440	比如说啊刘
558680	559240	刘老板
560720	561920	然后扭一下
562320	564240	然后刘老板去
565400	565920	开会
567840	569360	然后再扭一个Boss
569920	571120	王老板
572000	572960	然后王老板
573400	575040	去签字
577240	579320	那么按照之前的写法
579320	581560	之前所讲过的这种样式
581560	583040	是不是就有这样的实现了
583760	584560	是不是啊
584560	586360	哎我们对那个老板类
586360	588320	老板类里边是不是有各种样的方法
588320	590280	尤其开会有签字
590280	592560	那么如果我们要是让老板去签字
592560	593600	去开会的话
593600	595120	那么老板的话
595120	597600	是不是你先得把老板给实力化出来
598120	599040	实力化出来
599040	600160	然后让老板去
600440	601720	开会让老板
601920	602800	取签的
602800	603480	是不是
603920	605280	他们在这里会解开了
605480	607360	咱们在一个公司里边
607360	609280	一个公司里边能有几个老板
610360	611480	是不是只能有一个老板
611800	612560	在这里的话
612560	613680	你实力的几个老板
614320	615400	是不是实力了两岸
615720	616720	在这里的话
616720	618040	对于公司来说
618040	619840	你是不是只能实力一个老板
620240	621960	那你就不能实力第二个老板
621960	622560	是不是
623000	623880	那么在这里啊
623880	626000	我们就只能用单立模式
626000	627440	来实现这个功能
627440	629120	那么单立模式
629120	630400	该怎么实现了
630400	631720	单立模式说白了
631720	634400	就是在普通的类的技术上
634440	636120	套了一层限制
636120	638480	让它实现只能实力化一个对象
638480	639120	请看
639120	641080	那么怎么实现单立模式
641360	641840	来
641840	643320	大家跟着老师学
643920	645400	在类的基础上
646200	649040	我们在里边实力化
649040	650200	唯一一个对象
650360	655840	叫做Private Static Boss
656920	658720	比如说咱们这个老板
658720	660040	唯一的一个老板
660040	661120	姓张
665400	670520	在类里边
670520	671920	他是不是自己就
671920	673720	自己实力化了一个张
674120	674880	是不是
674880	676720	他自己可以实力化
676720	678200	自己可以给自己的地盘
678200	679080	实力化
679080	680360	那么他自己本身
680360	682320	是不是就实力化了一个 Boss 老板
682320	683440	叫做张老板
683440	684320	是不是
684320	686000	这是他的第一句
686000	689480	自己实力了一个唯一的一个实力
689480	690640	叫做张老板
691040	692600	那么实力完之后
692720	694000	我们是不是得确保
694000	697000	他只能实力化出一个对象
697000	698120	你就不能再实力化什么
698120	698880	刘老板
698880	700120	王老板了
700120	702080	那么第二步怎么写
702080	706320	叫做Private Static Boss
708520	709360	语言库号
709360	710200	华库号
712480	713800	那这是个啥
716920	717760	这是不是一个构造
717760	718920	还说
718920	720280	然后给他Private Static
721440	722200	那么这样子的话
722200	722920	你能扭吗
724440	725200	可以扭吗
726400	728520	这样子就扭不了了
728520	729680	在这里加注是
731000	732120	第一句
732120	735800	在类里边实力出
738480	739360	一个对象
740400	744040	叫张老板
746120	747520	那么第二句代码
749680	750480	构造函数
751480	753480	但是是私有化
754880	759680	导致类无法进行
759680	761040	扭实力化
762560	763360	这是第二句
776600	777280	第三句
780840	789840	叫做Public Static Boss
789840	792000	作为他的一个返回值
792000	794280	起个名字叫做叫比
796400	797960	在类里边
797960	799560	是不是对了一个静态方法
800800	803840	是不是返回值是Boss
803840	806000	那么这个静态方法是干啥用的
806400	816920	叫做如果你的张老板
818240	820120	在第一次实力的时候
820120	822560	你是不是你在第一次使用这个类的时候
822560	823760	什么还没有创建
824280	826000	如果没有创建张老板
826000	827360	如果他为怒的话
827360	830960	那么你的这里的张老板
830960	832440	就在这里边扭一下
832440	833000	搞定
834000	836800	然后如果你的这个张老板
836800	838360	已经实力化了一次
838360	839800	那么直接
839800	841600	return这个张即可
842200	845400	那么这是第三句需要修改的地方
845400	851680	叫做创建对应的静态方法
853680	858800	实现对象实力的唯一性
863000	873960	那么通过这三句代码
873960	876440	我们是不是就给我们普通的这个类
876440	878760	设置了一定的限制条件
878760	880040	是不是
880040	883360	设置了一定的限制条件之后
883360	884760	来往上看
884760	887640	你这里的Boss还能扭吗
887640	889440	是不是就不能扭了
889800	893000	那如果我要让老板去签字
893000	895240	或者去开会该怎么对
895240	899080	叫做Boss起个名
899080	904280	比如说B1等于
904280	905400	按照这个情况下
905400	907720	我们实力一个对象是不是得扭
907720	910920	但由于它变成了这里的单粒模式
910920	915240	所以说我们直接调用我们这里Boss
915240	916880	里边的静态方法
916880	918320	Boss点叫不一
920440	924320	这样子你看我们再创建了一个B1
924320	927480	B1的话是不是调用了这里的叫不一
927480	928640	叫不一的话
928640	931840	它就在字它就在这个叫不一里边
931840	933720	帮你扭了一个Boss
933720	935680	而且只能是张
935680	936960	那么这样子的话
936960	939960	你无论是Boss一个B2也好
939960	941680	B3也好B4也好
941680	945720	那么这里的B2B3B4B1
945720	948240	它指的都是哪个老板
948240	949720	指的都是张老板
949720	951880	所以说在这里
951880	954080	你就可以把这里的B1B2B3
954080	955880	理解成一种称呼了
955880	960360	比如说有人叫这个老板叫做张总
960360	964160	有人叫这个老板就叫老板
966320	967960	有人是个外国人
967960	969360	叫他为Boss
971040	973200	那么是不是称呼不同
973200	975400	那么这里的称呼不同
975400	978120	但指的老板是不是就只有这个张老板
978440	979400	是不是
979400	980680	那么接下来
980680	983160	无论是张总点
983160	985160	Write
985160	986560	让他签字也好
986560	990000	还是Boss去开会也好
990000	992200	那么开会的这个人
992200	995800	是不是就指的就是指的你这里的张老板
995800	996760	是不是
996760	998920	那么你在你的秘方法当中
998920	1001240	无论怎么去使用这个Boss
1001240	1003520	那么调用过来调用过去
1003520	1005920	调用到是不是就只有这一个实力化的
1006920	1008120	是不是
1008120	1011120	这就叫做单立模式
1011120	1013920	这就叫做单立模式
1013920	1015040	那么在这里
1015040	1017480	大家跟着把代码写一下
1017480	1020360	这就是单立模式的一个效果
1020360	1021800	大家把代码写完
1021800	1025120	自己去理解理解
1025120	1026040	单立模式
1026040	1027920	为什么要用单立模式
1027920	1030240	你像这里统一管理
1030240	1032120	这里是最好理解的部分
1032120	1033280	全局设置
1033280	1033960	对吧
1033960	1035520	你们都玩游戏了吗
1035600	1037320	我在游戏主界面
1037320	1038400	把画质改来改
1038400	1040200	把我的界位改来改
1040200	1041440	那你进了游戏
1041440	1042640	再改界位
1042640	1043680	然后你退了游戏
1043680	1044640	再改界位
1044640	1046520	你第二天再次登陆游戏的时候
1046520	1049240	你界位还在不
1049240	1051080	还在不
1051080	1052240	是不是还在
1052240	1054360	你在主页面改的界位
1054360	1057080	你到了游戏里能不能用
1057080	1058440	能不能用
1058440	1060080	你在游戏里改的界位
1060080	1062240	你退出主菜大拿
1062240	1064560	他的界位设置还在不
1064600	1065720	是不是还在
1065720	1068040	也就是说你在界面改
1068040	1068960	还是游戏中改
1068960	1070040	还是哪里改
1070040	1070800	改的是不是
1070800	1073520	只能都是同一个设置
1073520	1076000	是不是类似于这里的全局
1076000	1077480	设置
1077480	1078840	是不是
1078840	1081000	那么他在改的过程中
1081000	1083280	在写这个逻辑代码的过程中
1083280	1084960	是不是肯定得实力化
1084960	1087000	但是由于用了单立模式
1087000	1089320	无论他实力化出来是什么设置
1089320	1090160	只能是
1090160	1092880	是不是就只能同一个对象
1092880	1094200	你在哪里改
1094200	1096000	那么你的界位就是
1096000	1098240	你保存后的界位
1098240	1099760	这个能理解过
1099760	1101920	这是B全局设置
1101920	1103320	像A的话
1103320	1105240	数据库联结配置文件读取
1105240	1106800	认识记录等等的
1106800	1109560	你这有一个配置文件读取为例子
1109560	1110640	我们比如说
1110640	1112920	我们要配置一个萌萌红文件
1112920	1114640	那么就假如说
1114640	1116320	我们WTD文件是不是已经
1116320	1117800	学会主方配置了
1117800	1119960	用的是访问文件的方式是不是
1119960	1121760	假如说我们对了一共
1121760	1124080	对了另外一种方法去读取为例
1124080	1127240	那么用另外一种方式读取WTD文件的话
1127240	1130240	你是不是得把WTD给实力化一个
1130240	1132600	是不是得实力化一个WTD
1132600	1133840	然后实力化一个WTD
1133840	1135280	然后把它读进来
1135280	1137080	那么你在主界面
1137080	1138920	实力化一个WTD读进来
1138920	1141200	人在界面里边
1141200	1142560	实力化一个WTD读进来
1142560	1145840	再到日治里边读取一个WTD在
1145840	1148720	创建一个WTD实力再读进来
1148720	1150680	那么你创建的这么多WTD实力
1150680	1153040	指的是不指的同一个文件
1153040	1154080	是不是
1154080	1157000	这也是单立模式的英雄
1157000	1158680	能理解不
1158680	1161200	能理解不
1161200	1163840	这是AB的一个内容
1163840	1165440	C也差不多了
1165440	1168840	也是指在东西城从十七百朋友回家
1168840	1172400	用单立模式可以控制访问
1172400	1174200	那么这是单立模式
1174200	1177320	为什么要学它的一个内容
1177320	1178040	在这里
1178040	1181400	大家好好地把单立模式的概念给理解
1182400	1189640	我们把窗口配置文件下载好之后
1189640	1192600	那么把英文的界面给关闭掉
1192600	1195000	把英文的界面给关闭掉
1195000	1196280	关闭掉之后
1196280	1199520	进入我们的虚拟窗口的文件夹
1199520	1201080	默认情况下
1201080	1202440	它自动下载完
1202440	1204200	是会给你一个英文的界面的
1204200	1206520	那个是至少你免费用14天
1206520	1208520	14天完了就不让你用了
1208640	1211760	然后在这里它里边有个corrected文件夹
1211760	1212720	点进去
1212720	1215480	点击vspdconfig.exe
1215480	1216400	然后打开之后
1216400	1218400	有一个梗穿汉化的一个界面
1218400	1221440	这个就是咱们破解汉化后的一个内容了
1221440	1223160	这个你是可以免费用的
1223160	1224120	知道了吧
1224120	1225600	我们用的就是它
1225600	1226640	然后用它的时候
1226640	1230920	默认情况下界面是不是长这个样子
1230920	1232440	是不是什么都没有
1232440	1232720	对吧
1232720	1235640	你看左半边是不是一堆目楼
1235640	1236840	里边什么都没有
1236880	1239720	右边就是一些设置的内容
1239720	1241160	那么默认情况下
1241160	1244600	如果我们电脑里边任何端口都没有的话
1244600	1246680	那么打开窗口调试住手
1246680	1248600	是不是就会报这个错误
1248600	1250480	没有发现此窗口
1250480	1251640	因为我们的电脑里边
1251640	1254720	没有任何的窗口的端口
1254720	1256040	所以说就用不了
1256040	1259240	那么可以利用这里的虚拟窗口驱动
1259240	1261080	来添加端口
1261080	1262480	那么怎么添加
1262480	1263480	看右边
1263480	1266360	右边是不是有个端口一和端口二
1266360	1268160	在这里可以事先告诉大家
1268160	1270640	我们的窗口通程情况下
1270640	1273720	是相连着一对进行连接的
1273720	1275160	一连接二
1275160	1276920	三连接四
1276920	1278200	五连接六
1278200	1278800	能知道吗
1278800	1279960	知道没有
1279960	1280600	那么在这里
1280600	1281960	它就是一对一对出现的
1281960	1282960	看到没有
1282960	1283720	那么默认
1283720	1284800	来吧
1284800	1285840	端口一
1285840	1286440	窗口一
1286440	1286960	端口二
1286960	1287440	窗口二
1287440	1289000	点击添加端口
1289000	1290480	那么我们电脑上
1290480	1293440	是不是就添加了这两个虚拟端口了
1293440	1294400	是不是
1294400	1295560	然后你还可以再加
1295680	1297080	端口三和端口四
1297080	1298120	可以再加
1298120	1301240	那么你把一二三四都加进来就够用了
1301240	1303320	那么一二三四都加进来之后
1303320	1304680	它的连接规则就是
1304680	1306200	一连接二
1306200	1307640	三连接四
1307640	1309040	这是人家定好的
1309040	1310320	你不能乱改
1310320	1311440	知道了吧
1311440	1314400	那么再通过虚拟窗口驱动
1314400	1317480	把你的四个窗口的端口
1317480	1319400	全部都设置好之后
1319400	1320040	关掉几个
1321640	1323960	你把这四个口设置好了
1323960	1325720	关掉就可以了
1325720	1327600	这样子你的电脑里边
1327600	1329880	就配置了这四个端口了
1329880	1332040	然后你再一次打开你的调时助手
1333640	1334960	你试试
1334960	1337400	把窗口切换成一二三四能打开不
1339720	1340440	能打开不
1341640	1343320	是不是就可以打开了
1343320	1345600	点击打开窗口这边太阳就亮了
1345600	1347320	就表示你这个口是能用的
1348240	1348920	能理解不
1350080	1351480	自己试一试
1351480	1354760	把窗口的端口一二三四给设置好
1354760	1357400	然后利用调时助手
1357400	1360440	你在最上面的窗口这里设置一二三四
1360440	1361720	然后点击打开
1361720	1362920	如果不爆错
1362920	1365000	这里也变红了
1365000	1366200	这个小爱丁也变红了
1366200	1368360	就说明你的这个口可用
1368360	1369800	知道没有
1369800	1370480	大家试一试
1371480	1372480	有问题的就说
1377480	1379600	自备的三四五六
1379600	1380600	这是
1382600	1383520	谁帮你用
1383520	1384520	三人用
1384520	1385520	三人用
1385520	1386840	你也打错
1386840	1387680	我最痛苦的
1387680	1389040	我拿来解决
1389040	1389880	你关了
1389880	1391360	你先打开
1391360	1392400	打开
1393520	1394320	你关了打开
1394320	1395200	三六
1395200	1395960	关闭窗口
1395960	1397120	关闭窗口
1397120	1397800	关闭
1397800	1398920	打开
1398920	1399720	能用
1399720	1400600	四位
1403400	1404600	你写完试试
1404600	1405800	好
1405800	1406640	二个
1406640	1407920	说明你电脑里边
1407920	1411000	之前有这个窗口
1411000	1412320	你之前是会用的
1412320	1414960	或者你之前是下过类似的感觉
1414960	1418040	你这电脑里边出了一二三四的东西
1418040	1420080	对其他人的作战
1421360	1422200	然后还有
1422200	1423360	这是下了什么
1423360	1424560	就是国际人
1424560	1425040	好
1425040	1425640	这个
1425640	1426760	这个
1426760	1427480	你应该这样的
1427480	1428280	你先去
1428280	1429440	再把你进过吧
1429440	1430000	你进过吧
1430000	1430600	你进过吧
1430600	1431200	你进过吧
1431200	1432360	你进过吧
1432360	1433720	你进过吧
1433720	1434960	你进过吧
1435080	1435960	第一 home
1436000	1438440	你进过吧
1438440	1440120	就是呢
1440120	1441880	你只要6强
1441880	1444120	你控制
1444120	1445360	你控制就
1445360	1446760	你控制就
1446760	1448480	你带你都驶至一二
1448480	1449840	之后你就
1449840	1451240	车手
1452440	1452780	因为三四
1454360	1455440	那你正常
1455440	1457640	不他们損失
1457640	1458120	他们損失
1460120	1461600	他可以随便一二
1461600	1462720	估计key
1462760	1463560	損失
1463560	1464520	对
1464520	1466520	然后你也是哪里光
1466520	1468520	你也是啊
1468520	1470520	你是自带3456是吧
1470520	1472520	你专业之前是不是学过类似的内容
1472520	1474520	没说这个新的
1474520	1475520	新的
1475520	1477520	那可能电脑里面自带
1477520	1478520	去年穿过
1478520	1481520	就是你电脑里面自带3456
1481520	1484520	但是咱用的时候咱就用下边的这个
1484520	1485520	你可以在这里
1485520	1486520	在家嘛对吧
1486520	1489520	12、7、8、90都是可以用的
1489520	1490520	然后在这里啊
1490520	1492520	大家要注意看
1492520	1494520	看咱们这里的这个
1494520	1496520	回到虚拟穿口的这个
1496520	1497520	软件当中啊
1497520	1499520	这个给大家看一眼
1499520	1501520	在这里的话啊
1501520	1502520	大家需要注意
1502520	1505520	我们的虚拟穿口的目的
1505520	1507520	就是创建队的端口号
1507520	1509520	来方便我们去使用
1509520	1511520	就不用在屋里
1511520	1513520	线下给你的电脑金线了
1513520	1515520	那么在这里大家要注意
1515520	1516520	默认情况下
1516520	1518520	你的界面应该跟老师一样
1518520	1520520	左半边应该长这样
1520520	1521520	是不是啊
1521520	1522520	是不是啊
1522520	1523520	默认情况下
1523520	1524520	我们添加的时候
1524520	1527520	会添加到这里的Vitual Ports
1527520	1530520	那么如果你上边的Fysical Ports
1530520	1533520	物理端有内容的话
1533520	1536520	那么Fysical是不是物理的意思
1536520	1538520	那么如果你这里有对你的借口
1538520	1540520	说明你电脑自带
1540520	1541520	知道了吧
1541520	1543520	那有些同学的电脑
1543520	1544520	没有这些东西
1544520	1545520	你像我的电脑是不是就没有
1545520	1547520	你像你的电脑可能自带
1547520	1549520	物理串口的通道
1549520	1551520	所以说他就会在这里
1551520	1552520	有一些那种比如说
1552520	1554520	三四比如说五六
1554520	1555520	是不是
1555520	1557520	那么咱们在学串口通信的时候
1557520	1560520	你就默认用这里的Vitual Ports
1560520	1561520	就可以了
1561520	1562520	你这里三四不能用
1562520	1564520	你用五六行不行
1564520	1565520	行不行
1565520	1566520	五六用不了用
1566520	1568520	七合八行不行
1568520	1570520	九合十能不能行
1570520	1571520	都是可以的
1571520	1572520	你在这里加就可以了
1572520	1574520	加完之后倒数用就够用了
1574520	1576520	听懂没有
1576520	1578520	听懂没有
1578520	1580520	在这里
1580520	1582520	把虚拟串口
1582520	1584520	设置好之后
1584520	1587520	在串口的调试助手界面
1587520	1589520	你确保你家的这几个串口
1589520	1590520	你都能打开
1590520	1592520	都能打开都能连接
1592520	1594520	说明他都能用
1594520	1596520	知道了吧
1596520	1597520	知道没有
1597520	1599520	那默认情况下
1599520	1601520	咱们等会就用
1601520	1603520	通道端口1和2
1603520	1605520	KOM1和KOM2来实验了
1605520	1607520	那么这就是我们
1607520	1611520	用虚拟串口的准备工作
1611520	1613520	学会没有
1613520	1614520	学会没有
1614520	1615520	来
1615520	1617520	把这个做完之后
1617520	1618520	那么接下来
1618520	1619520	咱们就要讲一讲
1619520	1621520	串口通信
1621520	1622520	如何实现
1622520	1623520	那么
1623520	1627520	打开Vitual Studio 202
1627520	1629520	创建一个新项目
1629520	1631520	然后点击
1631520	1633520	窗体应用
1633520	1634520	下一步
1634520	1637520	用名称叫做串口通信
1642520	1644520	叫做串口通信
1644520	1646520	然后点击
1646520	1647520	创建
1655520	1657520	把这个界面创建一下
1665520	1668520	把这个界面创建好
1668520	1670520	创建好之后
1670520	1672520	添加一个文本文道
1674520	1676520	创建好之后
1676520	1678520	添加一个文本文道
1678520	1680520	那么我们在文本文道里边
1680520	1683520	把关于串口的知识点
1683520	1685520	来介绍一下
1685520	1687520	那个文档界面
1687520	1688520	创建好没有
1688520	1690520	创建好没有
1690520	1692520	给你创建
1693520	1694520	给你创建
1697520	1699520	创建好之后
1699520	1701520	咱们来写一下
1701520	1704520	关于串口通信的知识点
1704520	1706520	那么来写一下
1706520	1708520	串口通信
1710520	1712520	首先介绍一下
1714520	1716520	啥是串口通信
1716520	1718520	指的是一种
1718520	1721520	设备间
1721520	1724520	主位传输数据的
1727520	1729520	通信方式
1745520	1747520	一种设备间
1747520	1752520	主位传输数据的通信方式
1754520	1756520	那么类似于
1756520	1759520	一条单行道
1759520	1762520	数据一位
1763520	1764520	一位
1764520	1765520	一位
1765520	1770520	接着一位的按照顺序
1770520	1771520	通过
1771520	1774520	这就是串口通信的
1774520	1776520	通信方式了
1776520	1778520	这是它的一个介绍
1783520	1785520	那么这是一第一点
1785520	1786520	第二点
1786520	1789520	既然了解了什么是串口通信
1789520	1792520	那么想解释一下
1792520	1793520	所以说
1793520	1795520	它的一些应用场景
1795520	1798520	在正常的生活当中
1798520	1800520	什么场景下
1800520	1803520	会用到串口通信来
1803520	1804520	比如说
1804520	1806520	PLC
1806520	1808520	PLC里边的
1808520	1810520	最常见的
1810520	1814520	如西门子的S7-200
1814520	1816520	它的PLC
1816520	1818520	需要用到串口
1818520	1821520	那么除了西门子的PLC之外
1821520	1823520	还会用到
1823520	1824520	咱们之前
1824520	1827520	是不是参加了一个什么什么比赛
1827520	1828520	里边是不是就有
1828520	1830520	关于传感器的一些知识
1830520	1833520	那么在传感器领域
1833520	1836520	也会用到串口通信
1836520	1838520	那么传感器里边
1838520	1839520	如果你之前
1839520	1841520	学过一些应接或签入式的话
1841520	1843520	比如说里边有一个什么
1843520	1846520	RS-485
1846520	1849520	或者RS-232等等等等
1849520	1851520	它的这个输出
1851520	1853520	是不是也用到了串口通信
1853520	1856520	这也是一种应用场景
1856520	1858520	然后还有什么
1858520	1860520	还有串口
1860520	1861520	转
1861520	1863520	USB模块
1863520	1866520	通常用于电脑
1866520	1869520	也会用到串口通信
1874520	1878520	那么举一个最直白
1878520	1881520	最不绕弯子的一个解释
1881520	1885520	咱们用的指标的线
1885520	1887520	是不是也有串口
1887520	1889520	算不算
1889520	1892520	也算一种通信方式
1892520	1894520	也算串口的一种
1894520	1895520	你想想
1895520	1897520	咱们通过点击鼠标
1897520	1900520	左键右键滑轮过轮
1900520	1902520	一接其他的一些小按键
1902520	1905520	那它是不是也是一位一位的
1905520	1908520	按照顺序去发送到电脑里面的
1908520	1912520	是不是也是一种串口的通信
1912520	1914520	这也是一种串口的通信
1914520	1917520	鼠标的这个线也是
1917520	1920520	键盘的这个线也是
1920520	1921520	知道了吧
1921520	1924520	这也是一种串口
1924520	1926520	按照
1928520	1931520	你像鼠标键盘
1931520	1933520	那它本质上是不是就是串口转
1933520	1935520	USB模块用于电脑
1935520	1937520	是不是
1937520	1939520	这也是一种
1939520	1942520	那么这就是串口通信的
1942520	1944520	应用场景
1944520	1946520	然后在这里协议
1946520	1948520	第三协议
1948520	1951520	那串口通信的协议
1951520	1953520	遵循什么协议
1953520	1956520	在这里是大家必须要记住的
1956520	1959520	遵循model bus
1959520	1962520	协议
1963520	1965520	这个死记住就行了
1965520	1967520	面试官问到了
1967520	1968520	你用的串口通信
1968520	1969520	遵循什么协议
1969520	1972520	model bus
1972520	1974520	那么这个model bus协议
1974520	1976520	你死记住就行
1976520	1978520	如果你之前学过计算举网络的话
1978520	1980520	我们除了model bus协议
1980520	1982520	还学过一些什么协议
1982520	1985520	TCPIP协议
1985520	1987520	学会没
1987520	1989520	TCPIP也是一种协议
1989520	1991520	你像我们学的那个什么什么什么
1991520	1993520	前端网络
1993520	1995520	A是TCPIP协议
1995520	1997520	这边也是一种协议
1997520	1999520	是不过他们的协议方式不一样
1999520	2001520	那他们都叫协议
2001520	2002520	所以说
2002520	2003520	在串口里面用的是
