start	end	text
612220	614520	或者说打开日制等等等等
614820	616920	是不是都会在里边设置个按钮去点击
616920	617820	它让它打开
618420	620220	这一次啊咱们正规划一点
620720	622320	咱们对一行
623820	624420	上边的
624920	625620	导航栏
626020	627420	用导航栏
627820	629820	进行打开目标可不可以
630720	631620	是可以的啊
632020	633420	那么导航栏的话
633820	634920	我们来看看
635620	637920	之前讲的导航栏空间是哪一个
638120	640620	之前讲的导航栏空间是哪一个
649820	651220	是不是叫Manual Strip
652320	653020	是不是
653820	655220	Manual Strip
655920	658820	把菜单栏空间给怼过来
659220	661420	那么菜单栏空间怼过来之后
661720	663620	让它去横跨
664320	665620	两个格子
666620	668920	确保在你的整个
669820	671320	按力的最上方
671720	672520	能理解过
674320	678620	跨两个格子是Manual Strip的属性当中的
682420	683420	Column Span
683720	686520	确保你的属性可以横跨两格
689120	690120	能理解过
691320	692120	能理解过
693220	695320	把Manual Strip怼上去
696620	698320	那么怼上去之后
698620	701020	那么它上面的格子还能放空间吗
703120	704020	就不能了啊
704020	705320	因为Manual Strip
705520	709320	它已经把上边左上角和右上角的这两个格子的
709620	710820	空间都占满了
711020	712420	所以说我们还想再
712620	714520	偷转我们的Display
714720	718120	我们就让这里的Type
718620	721220	Layout Panel再添加一行
721720	722220	搞定
723020	727720	然后把位置给布局移动移动
731020	732720	这样子就差不多了
753220	754720	那么在这里
754920	756720	这里的TypeLayout Panel
756920	758820	相当于我们是设置了
759020	760820	2列3行
761020	763520	第一行给了Manual Strip用了
763520	764520	能理解过
765520	766520	能理解过
768020	770220	2列3行
770420	773020	第一行有给Manual Strip
773020	774420	这个倒合了空间
774620	776220	那第二行和第三行
776220	777720	曾是我们之前做过的
777920	779720	Display和操作区域
779720	780720	能理解过
781620	782520	能理解过
783020	784320	因为Manual Strip
784420	786420	放到整个TypeLayout Panel当中
786520	787820	它也占一个格子
787820	788520	好了
789020	791020	所以说我们得对3行
791020	791920	得对3行
803520	805520	效果大致就是这样
806220	808220	有说我们在这里输入点内容
808220	809220	1
809720	810620	2
811320	812220	2
812720	813620	3
814620	815620	点击启动
817420	818320	效果就是这样
818320	819020	看到没有
819620	821820	你可以在倒合了这里
822020	823420	去设置一些功能
823420	824820	或者打开一些功能
825020	826020	那剩下的
826020	826520	对吧
826520	827520	该检测检测
827520	829020	该展示图片展示图片
829220	830120	能理解过
830820	831420	那么
832120	834520	这里的位置设置好之后
836220	837420	那么接下来
837420	838820	把布局给设置一下
839820	841120	设置Display
856620	858320	然后图Block
862320	863520	然后Panel
864920	867220	来设置这里的
867620	869020	操作区域部分
871120	873120	属性都改为Dockup
897420	922020	3个检测的功能
922020	923220	外加一个结果
923620	926220	结果我们需要测几个参数
926620	929020	首先是你的功架的数量
929320	933020	然后是各自功架的一个值
933320	935120	那么功架的数量不确定
935320	936320	那么我们在这里
936320	938220	可以怼一个平均值
938420	939220	可以理解不
940020	941420	怼一个平均值
943120	945020	那么把这里的结果布局
945820	947220	自行设置一下
956220	980620	这就是咱们该案例的一个制作布局了
980820	983020	大家自行设置设置
987020	989620	大家把导入图像和加载VPP给做了
990120	993320	然后检测目标是咱们今天讲的新内容
993620	996020	我们需要先设置空架
996420	997720	才能够运行
998120	1000220	所以说大家先把前两个做完
1001020	1002220	大家看他屏幕
1002620	1004220	咱们讲一讲检测
1004820	1005820	该怎么检测
1006320	1009320	那么首先咱们这个案例的要求
1009320	1012120	是不是需要把所有的功架的半径
1012520	1013420	给求出来
1014020	1016020	所以说我们需要操控的
1016120	1018020	是不是就是我们的找员工具
1018920	1020620	所以说我们接下来
1021420	1023820	要想使操作找员工具
1024020	1026820	是不是得把找员工具放到我们的对应的
1027120	1028520	功架的坐标上
1029020	1031920	那功架的坐标是不是还得获取模板匹配工具
1032520	1034920	所以说这两个工具我们是不是都得获取
1035620	1037120	哎获取两个工具
1037320	1039120	然后便利模板匹配的结果
1039320	1043220	然后操纵找员工具取测就可以了
1043520	1045120	那么逻辑怎么写
1045620	1047820	先把vpp加载出来
1048420	1051120	ctp.input
1052320	1054020	哎你先把图片推进去
1067320	1069620	然后ctp啊先绕一下
1070620	1073720	你先让工具运行了加载出来
1074320	1078020	然后先把结果反馈到recorder display 2上
1093920	1095820	那么这5G还是不变的
1096120	1098620	那么这5G的作用是不是先让这里的
1098620	1100720	加载的vpp先运行一次
1101320	1103620	哎你先把里边的空间先激活了
1103920	1107020	然后我在一步一步的操作
1107220	1110920	把里边的每一个找员工具取一个月的去测
1111120	1111920	能理解不
1112820	1113620	能理解不
1114220	1115720	哎你先把vpp激活了
1115720	1119320	然后我在单独获取里边的空间再单独运行
1119620	1123320	那么先获取里边的所有空间
1123720	1125020	先获取模板匹配
1125420	1126620	那么vpp
1128220	1128820	来吧
1128920	1129920	获取模板匹配
1130420	1134520	ctp.tooth.contents
1136320	1138220	找一找啊有没有叫做
1138520	1142220	cogpm alan2的工具
1142920	1144320	pm alan2e啊
1144920	1146420	看看有没有叫这个工具
1147920	1148920	这是有扣好
1149420	1155620	然后如果有再看看叫做名字的该工具
1155820	1158520	是不是模板匹配工具的类型
1159120	1159620	那么
1160320	1161520	后续的代码啊
1161920	1162520	叫做
1164220	1164920	叫做啥
1167120	1168420	谁给你点
1179820	1181420	是否是
1182820	1184120	模板匹配工具啊
1191220	1194920	然后输入完该工具之后发现好像没有该引用哎
1195520	1196620	那咱加一下啊
1197320	1198320	如果没有该引用
1198320	1199620	那咱就添加一下
1203920	1205320	叫做pm alan
1209020	1210920	cogpm alan2e
1221920	1222420	搞定
1224920	1228920	然后工具设定完之后给他起个名字啊叫pm alan1
1230920	1231820	那么这就是啊
1231820	1233820	获取模板匹配工具的方式了
1234220	1236220	那么获取完模板匹配之后
1236420	1238620	我们是不是还需要在模板匹配里边
1238720	1240920	再获取一个找源工具啊
1241320	1243520	因为我们都是在模板匹配里边去做
1244020	1244820	便利的
1244920	1247520	所以说在模板匹配里边来再套一个衣服
1247920	1249320	按照刚刚的逻辑啊
1249320	1250820	把找源工具获取一下
1251220	1252120	代码同样的
1252520	1254220	ctp.2z
1254820	1256120	.contents
1257720	1258520	找一找啊
1259420	1260120	有没有
1261020	1261620	叫做
1262320	1267620	cog find circle2e的工具
1268620	1272220	如果有看看这个工具是不是该类型啊
1273420	1275220	那么在这里啊有一个问题
1276420	1279720	我们的这个找源工具啊
1280120	1282420	你像模板匹配工具他的这个类型
1283020	1284320	就是pm
1284720	1285820	cogpm alan2
1286220	1287720	那找源工具的类型嘞
1288820	1291020	是不是也是cog find的色口图啊
1291920	1292620	是不是啊
1299520	1302520	但是有一个问题啊问题就出现在这了
1303020	1305420	那么我们还是输入该工具的时候
1305520	1307320	是吧还是没有对应的引用啊
1307720	1309820	那么没有引用的话我们是该添加啊
1310120	1311020	那问题来了
1311220	1312620	添加程序级是谁
1314520	1316420	添加的程序级是谁啊
1317420	1320120	你像模板匹配对应的程序级是pm alan
1320320	1323220	那找源工具或者找线工具等等等等
1323420	1324820	那他们的程序级是谁
1324920	1329020	在这里啊我们的找源工具
1329020	1330320	是不是设计到卡尺了啊
1330720	1332920	所以说用的是卡尺的程序级
1333120	1334920	叫做开立盆
1337320	1339620	把开立盆加进去啊
1340020	1341420	那么开立盆加进去
1341620	1343820	我们看看效果有了没
1344420	1347220	有的看那是点微生pro点
1348720	1349320	开立盆
1351920	1352920	数据搞定了啊
1353620	1355720	说明啊这里的找源工具
1356020	1357220	对应的程序级
1357420	1359220	是不是就是开立盆的程序级
1359720	1361420	哎卡尺的程序级啊
1361720	1363320	所以说在这里程序级
1363820	1365720	大家要好好地搞明白啊
1365920	1367320	谁的程序级是谁
1367820	1369620	那么两个工具都有了
1369820	1371520	那接下来是不是就可以便利
1371720	1376820	整个结果来去使用这里边的工具了
1377220	1378320	那么来便利
1379220	1380220	拨曲环啊
1381220	1382320	int一个i
1382720	1385020	等于0i小于谁
1385520	1387520	是不是小于模板匹配的数量啊
1387820	1389020	我有几个结果
1389020	1390220	那我就便利几次
1390420	1391820	那么模板匹配的数量
1392020	1394820	pm a1.redox.cont
1395920	1396820	哎家家
1397220	1399420	那么模板匹配开始便利了
1399620	1400820	那么便利的时候
1401020	1403420	是不是就得操控这里的找源工具
1403620	1406220	送到我们的模板匹配这个上面去测源
1406720	1409220	所以说先后取模板匹配的XY坐标
1409620	1411920	那么double一个X1
1412320	1419420	等于pm a1.redox
1419920	1425320	对应的程序级的GatePose
1427820	1434020	包括原括号.对应的TranslationX
1434620	1437220	把对应的XY给获取到这个能理解吧
1437820	1439420	这还是咱们之前啊
1439920	1441320	写脚本的这个代码
1447920	1449320	XY获取到之后
1449420	1451620	那么就操控卡池工具
1452020	1454120	那么卡池工具给它起个名啊
1454820	1457620	叫cfcte
1458420	1459920	哎cfcte
1462420	1464420	就是大头风的手字模啊
1464820	1467320	那么我们要想操作卡池工具
1467620	1471620	那么是不是就得输入卡池工具的一些输入内容
1472320	1474820	那么卡池工具的这个坐标怎么输入啊
1477320	1484720	叫做cfcte.输入一般是Regen或者Rompamas
1485120	1488220	那么好像没有Regen是不是
1488620	1489920	那就Rompamas看看
1490320	1491020	是不是有
1491520	1493320	那么就在Rompamas里边再点
1493920	1496220	那么看看有没有关于对应的坐标啊
1497720	1498720	有XY没
1499920	1500620	找一找
1503220	1503920	有没有
1505120	1505920	是不是没有
1507120	1511920	讲道理我们的Rompamas是不是应该都是在这个输入里边
1512420	1514020	那没有的话我们该怎么办
1514620	1516020	回到卫生评估找一找吗
1516820	1518120	能理解不
1518820	1519720	哎我们找一找
1520120	1520920	Rompamas
1521520	1524620	Rompamas里边是不是有一些可以展开的工具啊
1525420	1526720	展开看看有东西没
1527620	1528320	好像没有
1528620	1529420	那咱再看看
1530120	1530720	所有
1532120	1536520	其中Rompamas里边有一个可以展开的东西
1536820	1540620	叫做expected circular arc
1540920	1542820	这个circular arc
1543020	1545720	是不是类似于你圆的一个什么什么属性
1546320	1547420	你圆是不是circle
1547820	1548820	那它叫circular
1548920	1550020	是不是跟圆有关系
1550420	1551420	那把它展开
1551720	1554020	是不是就有我们各个字的这里的属性了
1554420	1556920	说明啊我们需要在Rompamas里边
1557120	1560020	还得再点一个circular arc
1560120	1560920	能理解不
1561420	1563720	所以说你路径找不到的
1563920	1565620	你就在你的这里的
1565920	1568120	添加中段里边自己翻翻看
1568420	1569820	哎只要翻出来
1569920	1571220	你就能看到它的路径了
1571220	1572020	能理解不
1572520	1573320	能理解不
1573920	1574820	在这里啊
1574920	1578620	来吧照着Rompamas点什么什么circular arc
1578620	1579220	有没有
1581020	1582120	是不是也有了
1582420	1584920	expected circular arc
1584920	1586320	来再点
1586920	1587620	里边
1587820	1589620	是不是就各种各样的什么centrex
1589620	1589920	centre y
1589920	1590920	各种各样的属性了
1591420	1592620	来吧我们设置一下
1592820	1593620	centrex
1593820	1594820	等于x1
1594920	1595720	那对应的
1597020	1597820	centre y
1598120	1599320	是不是等于万一就可以了
1600220	1603520	这是把这里圆环的输入
1604720	1606020	给设置了一下
1606320	1608520	那么圆环的输入设置好了
1608820	1609320	来吧
1609920	1611620	把这个工具使用一下
1611820	1612320	Romp
1612920	1613620	Romp一下
1614020	1615020	那绕完之后
1615220	1618120	那么对应着到这个
1618820	1620920	轴承的圆环的结果
1621120	1622020	是不是就出来了
1622720	1623320	是不是啊
1623920	1624520	是不是啊
1625020	1626120	那出来之后来
1627820	1628420	我们
1629320	1630120	先不过去
1630120	1632220	我们先把样式先做出来
1632420	1633220	哎我们先判断
1633220	1635320	他有没有全部都测出来啊
1635620	1636320	那么在这里
1636320	1638220	我们创建一个文字工具
1638320	1640620	把他的结果给展示到图上
1640620	1641420	可不可以
1642020	1642720	可以吧
1643120	1643720	哎
1644520	1645120	cog
1646420	1647120	gra
1647320	1647920	ficar
1648520	1649120	label
1652020	1652620	label
1653520	1654420	实际化一下
1654720	1656020	label.txt
1656720	1657420	等于
1658320	1659320	他运行之后
1659320	1660620	你是不是得有结果啊
1661120	1663020	叫做cfct1.r
1663320	1664520	reloads.r
1664720	1665220	谁
1666120	1667320	是不是得到一个人
1668320	1670120	getcfct1.r
1673820	1674520	reloads
1675320	1675820	搞定
1678920	1679720	能理解不
1680820	1682420	把结果给获取到
1682920	1684720	那么结果保留两位小数啊
1686920	1688520	把半径获取到
1689320	1691920	然后label的x和y
1692120	1693920	各自的设置一下
1698220	1699220	cfct1.r
1716220	1717320	然后添加到
1719220	1720820	cog.recorderdisk.pr上
1728220	1730120	cog.recorderdisk.pr上
1735120	1736820	那么写完之后
1736820	1737820	我们先启动
1738020	1739620	看看效果对不对啊
1743220	1744020	切圖
1744620	1745620	加在VVP
1746320	1747320	电机运行
1747720	1748720	效果对不对
1750720	1751420	对不对
1752220	1753920	这个字太难了啊
1754020	1754620	不好看
1755220	1756520	咱堆一个绿色吧
1758220	1759220	cfct1.r
1767020	1767720	切圖
1768620	1769520	加在VVP
1770020	1770920	解册目标
1771320	1772720	效果出来没有
1773620	1774620	是不是出来一个啊
1775120	1775920	那我再切
1775920	1776720	切多个
1777020	1777620	检测
1778220	1779220	效果出来没有
1780520	1781420	效果出来没有
1782120	1783220	是不是就都出来了啊
1783920	1786120	我再切再测再切再测
1786720	1787320	效果
1787920	1789620	是不是基本都全都出来了
1790420	1791020	是不是
1791620	1792520	这就是啊
1792820	1794220	咱们检测的一个
1794520	1795420	主体逻辑了
1795820	1796520	能理解不
1797420	1799120	那么结果有了
1799420	1801220	那么你的结果数量和平均半径
1801220	1802220	可以设置了吧
1803020	1804220	那么来设置一下
1804820	1806220	公价数量label1
1807820	1808920	平均半径label2
1809620	1810820	那么数量
1811320	1812920	我们就放到报讯上外边吧
1815120	1817220	叫做label1.txt
1817920	1818520	等于
1819420	1820720	公价数量
1821220	1821820	帽号
1822320	1825220	加上我们pma1的结果
1832620	1833820	然后label2
1834420	1835720	求它的平均数
1836120	1837720	那平均数求一求吧
1838020	1839220	在每次变利的时候
1839220	1840220	我们在前边
1840620	1842120	创建一个工具人啊
1842520	1843920	又来求他们的盒
1847420	1848420	在外边啊
1848920	1850920	平均数double一个pe
1851420	1852120	等于
1852420	1853220	偷套
1853420	1854120	除以
1855720	1857120	pma1的抗弹
1858120	1859520	这是求平均数
1859920	1860920	这些是
1861420	1862420	平均数
1862620	1863620	平均数
1863920	1864920	平均数
1865120	1865920	平均数
1866120	1866920	平均数
1867120	1867720	平均数
1867920	1868920	平均数
1869420	1870520	平均数
1870720	1871520	平均数
1871720	1872520	平均数
1872720	1873520	平均数
1873720	1874520	平均数
1874720	1875520	平均数
1875720	1876520	平均数
1876520	1877320	平均数
1877420	1878320	能看懂不
1878920	1879720	能看懂不
1880220	1881720	在这边创建了个偷套
1881920	1883020	然后在复活讯判里边
1883020	1883920	把每一个
1884020	1885320	半径的结果都
1885420	1886720	加到这个偷套里边
1886920	1887920	然后讯判变利之后
1887920	1888920	再处理他们的数量
1888920	1890120	是不是就是平均值啊
1890720	1891320	这个啊
1891320	1892320	我们之前也做过
1893120	1895020	然后把效果显示一下
1896920	1898120	平均半径
1898520	1899720	平均数
1905920	1906720	平均数
1908820	1909920	然后保留两位
1912120	1912720	搞定
1913920	1914920	然后启动
1915520	1916320	再看看效果
1916320	1916920	对不对
1919720	1920320	切图
1921020	1922120	加载vpp
1922520	1923520	检测目标
1923920	1924520	效果
1924620	1925520	是不是就有了啊
1925920	1927120	切图检测
1927120	1928020	切图检测
1928320	1929520	切图检测
1929720	1930320	你看
1930520	1931520	弓箭数量有了
1931520	1932720	平均值也有了
1932720	1933320	看到没有
1933720	1934120	图中
1934120	1935720	是不是也可以展示出来
1935920	1937320	你运行的效果图啊
1938120	1938920	是不是
1939620	1940720	来看看是不是啊
1941920	1942320	哎
1942320	1943020	这就是
1943320	1945020	咱们这个案例的一个做法
1945420	1948320	那么大家先把这一块代码啊
1948520	1949420	跟他写一写
1949720	1951020	那么这块代码当中
1951020	1952020	最重要的部分
1952220	1954620	就是我们获取工具
1954820	1955620	以及
1956120	1958020	设置找源工具
1958920	1960120	参数的一个内容
1960620	1961920	大家跟他写一写
1962320	1963420	把这个案例啊
1963620	1964520	先做出来
1965020	1966720	要把这个案例做完之后啊
1966720	1967720	部分同学啊
1967720	1969120	效果是不是都做出来了啊
1969520	1970720	然后还有部分同学啊
1970720	1971520	发现报错了
1972120	1973020	报错的话
1973020	1974020	其中一个报错
1974320	1975320	也不叫报错吧
1975320	1976320	是一种现象
1976720	1978220	老实这个现象也有啊
1978920	1979820	大家可以看一看
1981220	1982020	加载图片
1982020	1983820	加载vpp检测目标
1984320	1985520	哎第一张图
1985520	1986820	他这个源没问题吧
1987520	1988520	第二张图也没问题
1988520	1989920	第三张图也没问题
1990220	1991520	第四张图也没问题
1991520	1993120	第五张也没问题
1993120	1993820	第六张
1994620	1995120	看看
1998120	1999320	哎有问题
1999320	1999920	哦在这
2000720	2001820	对于这张图来说
2001820	2002320	你看
2003020	2004620	他是不是在这画了个圆
2005420	2007120	那为什么会在这画一个圆呢
2007920	2010220	这个圆会对我们的结果有影响没
2011220	2012120	在这里啊
2012220	2014920	这个圆对于咱们的这几个结果
2014920	2016420	是没有任何影响的
2016720	2018520	但为什么会出现这个圆呢
2018920	2020720	原因就在于咱们的这个代码
2021120	2023120	咱们的代码在点击
2023120	2024820	这个tick事件的时候
2025020	2026720	是不是会运行一次2点绕
2027220	2028920	这个ctp点绕是不是
2029220	2030420	那绕的时候
2030520	2033120	我们原本vpp当中是不是就自带一个
2033720	2034820	这个找员工具
2035420	2036720	那么他绕的时候
2036820	2038620	你图中的这个
2039120	2040820	你图中的这个
2042320	2043220	找员工具
2043320	2044720	是不是会自动运行一次
2046820	2047520	是不是
2050220	2052120	那么在自动运行的时候
2052220	2054020	那么如果你的找员工具
2055820	2057020	我看这什么这张吧
2057620	2058420	原本咱们的
2058620	2059420	也也也
2075220	2076020	原本啊
2076020	2077420	咱们的这个圆
2077820	2079420	是不是放到第一张图上了
2088420	2100420	默认是不是在第一张图上,只要你运行整个图Block,那么你默认是不是会在这里画一个圆儿
2100420	2106420	那么我切的时候,你看,是不是就会在这画圆儿,是不是啊,圆儿就是在这来的
2106420	2112420	因为我们的找圆工具没有跟着目标一块移动,而且我们也不需要它跟着目标一块移动
2112420	2118420	所以说,它就会在这个位置,只要涉及到圆的轮廓,是不是就会点,点完点是不是会画一个圆儿
2118420	2126420	这个圆儿就是这么来的,知道这个圆怎么来的了吧,如果你不想要这个点儿,老实我觉得这个圆儿会干扰我的检测结果
2126420	2132420	那就把这个圆儿放到左上角,行不行,放到左上角,对吧,让它自己运行去,反正也检测不到
2132420	2134420	好,还有圆儿
2136420	2138420	那就给它放到一个检测不到圆儿的地方啊
2143420	2151420	你放到一个检测不到的位置,然后你就让它自己一个一个检测就可以了,行不行,这是一种办法啊
2151420	2158420	那么等会儿讲讲第二种办法,那么这就是这个圆儿为什么会来的原因啊,这个圆儿不会影响你的结果
2158420	2163420	它只是第一张图放到这个位置的找圆工具,自动运行而已,听懂了吧
2163420	2169420	那么你看你这五个,是不是我们刚刚是设置各自的找圆工具,是让它自己运行的
2169420	2174420	所以说它们各自的结果是对的,这个没毛病吗,这个啊,是第一个问题
2175420	2182420	第二个问题,有部分同学啊,在运行的过程中发现,当它运行到这一句代码
2184420	2192420	只要获取到radius的时候,是不是就会爆错啊,爆错原因叫做没有什么对象引用的什么什么实力,是不是啊
2193420	2205420	原因为什么会有这种现象来,原因在于,只要你获取它的半径就会爆错,那么半径爆错,也就是说它上一集get circle爆错了
2205420	2214420	为什么get circle爆错了,因为如果你没有检测到这个圆儿,那你还要获取它的半径,是不是就会爆错啊
2215420	2229420	原因就在这啊,你切换的对应的这个图片的内容当中,你在运行整个这里的label运行cfct的过程中,它没有把这个圆儿给检测出来
2230420	2238420	所以说没有圆儿,那你还要获取半径,它就获取不了,所以说就会爆刚刚的没有什么什么实力的一个爆错,那么解决办法怎么解决
2239420	2241420	首先你先看看你的这里的有没有wrong
2242420	2260420	在这里啊,咱们调整的找源工具是要去wrong一下的,看看你wrong了没有,wrong了之后,如果还爆错,那么请你检查找源工具这里的卡尺的设置
2261420	2273420	你看看你的卡尺能不能确保扫描到你的内缘,而且你的卡尺数量我设置的是30个点啊,30个点你再怎么检测都能检测出来
2274420	2283420	你看看你的卡尺设置能不能把这个圆儿正常的检测出来,对吧,你再检查检查,解决办法就是要么看一看有没有wrong
2283420	2289420	要么就是设置设置你VPP当中的卡尺的一些内容,以及即兴
2290420	2297420	如果你没有设置对,那么它这个圆儿是不是就扫不到,扫不到圆儿,那你结果不就爆错了吗
2298420	2306420	所以说啊,这就是第二个爆错的一个原因了,那么解决办法就是你从调整调整你的VPP,听懂不
2307420	2315420	能听懂不,那么这就是这两个问题的一个解决方式啊,那么接下来啊,我再给大家讲讲一些其他的一些知识点
2316420	2325420	那么你像咱们这里的找源工具,它除了可以设置骑士的XY坐标之外,是吧,还可以设置其他的一些骑士内容啊
2326420	2337420	那么之所以我们只需要设置XY,是因为我们刚刚是不是已经在VPP当中把什么骑士角度,角度范围,卡尺大小,卡尺数量等等都设置完了
2338420	2344420	那如果说要求让你在联合编程的代码当中设置,他们该怎么设置啊
2345420	2348420	在这里啊,大家可以跟着老敲一敲啊,然后自己去找一找
2348420	2371420	那么第一个叫做骑士角度,代码是cfcte.romhamas.circulararch.angelstart叫做骑士的角度
2372420	2379420	然后还有一个对应的,有一个angelstart,是吧,还有一个angelspan,叫做角度范围
2390420	2398420	那么还有其他的,比如说这个圆环的半斤,还记得不,还记得不
2399420	2407420	找原卡尺的半斤,指的是这个半斤
2412420	2415420	这个半斤,能理解不,它的半斤
2416420	2420420	能看懂不,能看懂不,设置的是它的半斤啊
2420420	2435420	它的半斤啊,代码叫做cr ofcfcte.romhamas.expectedcirculararch.radius
2439420	2446420	这是找原卡尺的半斤,那么它这些初始内容也是可以在脚本当中实现的
2447420	2469420	那么还可以怎么做,在这里啊,比如说,我们要调集性,集性的话,是cfcte.romhamas.carch的内容,叫做calipronhamas
2470420	2480420	然后里边设置你的集性,叫做h0polarity,然后等于游民倒暗还是游暗倒明
2481420	2488420	这里有个dark to light和light to dark,是不是就是游暗倒明和游民倒暗,这个是设置集性的
2488420	2511420	那么还有其他的,比如说设置你的卡尺数量,叫做cfcte.romhamas.carch数量,叫做calipers,30个卡尺,然后还可以设置卡尺的忽略数量
2518420	2529420	叫做cfcte.romhamas.carch数量,叫做h0polarity的点数
2534420	2540420	那么还有其他的,我就先把它这一些常见的说出来,大家自己跟着写一写
