start	end	text
390880	392000	给大家演示一下啊
394880	396000	创建一个新案例啊
396640	399120	创建一个新案例进入我们的作业编辑器
399680	403040	然后通过作业编辑器是不是就可以打开了
404240	404640	是不是
405440	407760	你看把这个文件拖针进来是不是就有了
408480	411440	所以说啊工具性的文件你得在这里边打开
411440	412000	听懂没有
413120	416160	然后我们这个工具啊也做好了
416160	419360	那么接下来打开visual studio 20
420240	422160	把这个硬币的联合变成做一做
422160	423840	这次是联合变成第五节啊
426720	431040	那么硬币的简单联合变成创建
432880	436800	那么这一次我们就不再像之前的
436800	439440	这个投资案例这样子布局了
439440	442080	这一次布局啊咱们要规范起来
442080	443040	怎么规范
443760	446400	我们在检测的过程中啊
446400	448640	我们之前是不是光用了一个
448640	451600	Display和一个图Block工具去做检测的
452240	453200	是不是啊
453440	457760	那么检测完毕之后
459360	461520	你是不是得有个检测完毕后的一个图像呀
462640	464640	是不是类似于这种啊有带框的这个
465440	468320	咱们之前做的那个案例检测完有这个带框的图像吗
469200	469840	是不是就没有
470400	473120	所以说这一次我们把这个图像也加进来
473120	474960	那么加进来前啊
474960	478480	那么在这个布局当中加的工具是不是就越来越多了
479040	480400	那么工具多起来
480400	482640	如果你还乱放的话就会显得
484080	489040	所以说啊我们需要把我们的这个整体布局界面给布局一下
489600	493440	那么布局整个界面用到了我们之前讲过的Panel空间
494000	495360	那么什么Panel空间啊
497360	500400	有一个Panel空间叫做Table Layout Panel
500960	503280	来Table Layout Panel它的作用是啥
504880	506960	是不是就把整个界面一分为四了
507520	509040	然后你甚至还可以再改
509040	512160	什么一分为六一分为九
512240	513040	是不是都可以啊
513600	516720	是不是在这里啊咱们一分为四吧
517360	518240	一分为四啊
518800	522400	然后把这里的Table Layout Panel给设置好
522400	524560	然后它的Dock属性也设置一下
524560	525200	设置为负
525760	527680	让它体验充满整个FORM1啊
528320	532080	然后它里边的每一个格子里边是不是就可以放对应的空间了啊
532960	536880	那么我们把这个格子的空间啊给放一放
537520	540240	那么左上角啊和右上角
540320	543600	通常就是用来展示这里的图像的
544080	548720	所以说我们可以把Record的Display放到左上角和右上角
549360	551680	那么左上角的这个Display它的作用
552080	554080	使用来展示我们的初始图像的
554080	554880	这个能理解吧
556000	556560	能理解吧
557440	559520	那么右上角的这个Display呢
560160	563680	由于展示我们运行后的图像
564880	565520	能理解不
566480	568080	知道什么是运行后的图像吧
569360	569840	知道不
571200	571760	来看
574080	576400	这是运行前的图像
576640	577920	能看能播啊
579200	580480	这是运行后的图像
580480	581760	是不是多了一个框
583040	585360	我们是不是得把这个带框的这个图像展示出来
585600	586880	你作为用户你再看呀
588160	589680	它是展示出来的效果长啥呀
590480	591760	所以说我们是不是也得
592000	594800	在这个右上角的位置也得对一个Display
595280	598080	一个展示原图一个展示检测的图
598080	600080	正好能做一个对比能理解不
600640	602400	那么这两个Display设置好了
602400	603520	那左下角
604080	605360	设置咱们的图Block
608320	609920	用图Block一地特别压
609920	611200	在左下角
611680	612720	进行放置
612720	615280	并把它的这里的Dock属性
615280	616560	也设置为副
617200	620400	那么左上右上左下的Block
620400	621680	也设置为副
622440	625280	那么左上右上左下都有了
625520	626160	那右下来
626800	629360	是不是就存放我们的操作逻辑就可以了
629360	633200	但是Table Layout Panel它的空间有一个特征
633200	635760	是它每一个格子里面是不是只能放一个空间
635760	638320	所以说要想在一个格子里面放多个空间的话
638320	640880	我们给它再套一层Panel
640880	642160	是不是就可以了
642160	644720	再给它再套一层Panel啊
644720	647280	那么再套一层Panel里边
647760	651120	Panel里边是不是就可以放多个空间了
651120	652640	在左下角里边
652640	654160	来我们布局一下
654160	656240	对上三个按钮
656240	657520	第一个按钮
658800	660080	加在图像
660080	661600	第二个按钮
661600	663120	加在VPP
663120	664560	第三个按钮
664560	666160	检测目标
666160	669680	那么把这三个按钮的属性设置一下
707280	708560	按钮的点击事件
708560	709840	设置一下
712400	713680	点击事件
717520	718800	这个load的话名字
718800	720080	可能有隐患啊
720080	721600	我把这个load的名字再改改
732880	734160	然后
734160	735200	在这里啊
735200	737760	我们的点击事件都创建好了
737760	739040	创建好之后
739040	741600	再把这里的结果也展示一下
748000	749040	结果啊
749040	752080	在这里由于我们是不是有三种货币以及总金额啊
752080	754400	所以说我们要展示三个内容
754400	757600	那么这三个内容我们就用文字来表示
757600	759520	对一个Level
759520	762080	Level1啊
762080	763360	设置
763840	766160	一元数量
766160	767120	帽后
777680	778720	然后
778720	780720	五角数量
780720	782480	一角数量
782480	784800	总金额
784800	786880	这个能理解吧
786880	789920	一元数量
789920	791920	五角数量
794320	796160	一角数量
796160	797440	一级
797440	799520	总金额
799520	802080	那么这三个这四个结果啊
802080	803600	都设置出来之后
803600	805920	那么接下来我们就可以写逻辑了
805920	806960	写逻辑前啊
806960	808720	先把这里的文件
808720	810240	你先加载好
810240	812560	在在debug里边啊
812560	815120	你可以先运行看看效果有没有啊
824080	826160	效果出来之后
826160	826960	看的没问题
826960	828080	看到没有
828080	830880	然后就可以在这个文件里边啊
830880	834560	加载我们的vpp以及图像文件了
834560	837520	那么在debug里边创建两个文件夹啊
837520	839680	一个用于存放vpp
839680	844160	一个用于存放我们的图片素材
844160	846880	然后把各自的内容得进去
846880	849920	vpp文件啊
849920	851920	放进去
852000	855280	然后素材把对应的图像也得进去
872240	874800	然后素材有了vpp也有了
874800	876800	我们在代码当中啊
876800	879680	把目标的逻辑给实现一下
882640	889120	然后我们先把这里的图片切换
889120	890320	先写一些
890320	891200	那么在这里啊
891200	892720	咱就快速的写一下
892720	893280	哎
893280	894800	sd
894800	896800	一个pass路径
896800	898880	等于directly
900400	902320	点get correct directly
902320	905520	加上素材
905520	907760	把图片文件获取到
907760	910640	然后创建对应的自付刷数组
911920	913120	names
913120	916800	用于写咱们的图片后阶名
916800	922320	那么图片后阶名有信号.jpg
922320	926320	有信号.png
926320	929280	信号.dmp
929280	932240	把这三个格式的后阶名对进去
932240	934800	然后创建对应的list
934800	940160	用于保存
940880	942400	图片的各个路径啊
946240	948960	然后接下来通过便利整个
948960	951760	后阶名而文件来扫描一下
951760	953360	它的所有的内容
953360	954560	那么扫描内容
957440	957760	叫做
959680	964000	使用一个数组ts等于开始扫
964000	967920	叫做directly.getfuse passname
968000	971360	然后扫完之后加到这里的列表当中
973840	975280	加完之后接下来啊
975280	977520	我们先读一张图看看效果
977520	980960	那么读图要涉及到我们的这个图像工具
980960	985120	叫做cog inmage fill2
986480	989040	写个名字cft实力画一下
990080	991760	然后读取对应的图片
992400	995040	cft.operator.open
996000	998080	然后把这里的路径写进去
1006240	1007440	那么在这里路径啊
1007440	1009760	我们就直接用输这个列表的
1009760	1011440	这个锁印直写就可以了啊
1012480	1014800	我们先对个零看看效果能不能读出来
1015840	1016160	然后
1018480	1021600	让这里的cft的工具绕一下
1021600	1023760	绕完之后将结果展示到
1023760	1025840	recorder display 1上
1025840	1028880	那么代码叫做recorder display 1.image
1028880	1032080	等于cft的output image搞定
1032880	1035040	点击运行查看效果
1035040	1038000	看一看图片能不能正确的加在导入
1039840	1042400	点击切换图片效果是不是就有了
1043120	1044400	然后接下来啊
1044400	1046080	咱们把一些细节完善一下
1050080	1051440	然后在这里啊
1051440	1053040	通过这里的手动便利啊
1053040	1054880	实现切换图片的一个效果
1054880	1057920	叫做private int1那么1
1058880	1059600	merd0
1060800	1064160	然后将这里的0改为那么1
1064160	1065520	然后那么1加加
1066720	1068560	在这里并做一次判断啊
1068560	1069520	防止损约键
1071680	1072880	如果那么1
1074000	1076400	大于等于picture的抗讨
1078080	1080240	那么就让它那么1回归零
1081280	1081840	就可以了
1083040	1086240	那么这样子的话图片是不是就可以来回切换了
1087120	1087680	看看效果
1088880	1090800	运行切图切切切切切
1091360	1092000	没毛病啊
1092640	1094880	那么切换图片这就做完了
1094880	1097120	那么接下来写一些加载vpp
1097680	1101920	那么加载vpp创建对应的cog2block空间
1101920	1104240	那么这一次我们就直接创建到外边了
1104240	1107600	叫做privatecog2block
1108160	1109520	写个名字ctp
1109520	1111120	然后做一个实力化
1112080	1115920	然后在里边先把对应的vpp的路径写上去
1116480	1118000	slingerpass等于
1119040	1122720	deryctl.cat.correct.deryctl
1126800	1129440	加上对应的vpp
1131600	1132000	文件
1133280	1135440	里边的硬币
1136080	1137200	vpp文件
1138160	1142000	路径有了就让这里的ctp去读取内容
1142000	1144640	那么读取的代码等于ctp
1145840	1155680	等于cogsuralize.loadobjectfromfail
1155680	1161920	把pass读进去并转为对应的cog2block的类型
1162640	1164160	那么转完之后
1164160	1167040	如果你的这个vpp文件获取到了
1167040	1170480	那么你就把这里的editware
1172240	1173360	做一个展示
1173360	1176640	叫做它的subject等于ctp
1176640	1179360	这里的subject指的就是你的这个
1179360	1180800	toolblock里边的一个内容
1181520	1183280	那么三级代码搞定
1183280	1184800	点击运行查看效果
1188000	1189520	点击加载vpp
1192000	1193520	vpp是不是就加载出来了
1194240	1196240	图片也可以切换出来了
1196320	1198240	那么接下来是不是就可以检测了
1199120	1201280	那么在检测里边还是拿样子
1202320	1204320	把图像导入进去
1204960	1209120	那么叫做ctp.inputs
1209760	1212000	在这里的你的图像的名字
1212000	1213040	我们之前是不是改过了
1213760	1214640	改成image了
1215520	1216880	然后它的y6
1218080	1220640	用我们的recorderDisplay做一个导入
1222320	1224480	那么图像导入进去了
1224560	1226240	ctp就可以运行了
1230080	1231600	图像导入进去
1231600	1233280	ctp一运行
1233280	1235040	那么结果是不是就有了
1235760	1237440	那么ctp一运行
1237440	1239360	我们把结果给获取一下
1239360	1240320	int一个一元
1242000	1244160	等于ctp的
1246000	1247280	结果outputs
1248080	1251120	把你的名字叫做一一元的这个值
1251760	1252480	给获取到
1252960	1254320	获取到之后
1254320	1256880	把这个类型给转一转
1256880	1260160	叫做convert toint32
1265040	1266400	那么这是获取一元
1266400	1267440	那无较合一角雷
1268400	1270080	一次雷推啊一次雷推
1283440	1284400	那么这样子
1284400	1285680	咱们的这三个结果
1285680	1287120	是不是就都获取到了
1287120	1288320	获取到之后
1288320	1290720	把总金额求一下
1291360	1292720	double一个总金额
1292720	1293200	慢点
1294320	1294720	等于
1295360	1297440	是不是就把这些给算一下就可以了
1298000	1299680	那么要保持类型一致
1299680	1300720	我们就把这里的int
1301120	1301920	都改为double
1312480	1321440	然后计算一下他的总金额啊
1321440	1325280	一元加上五角加一角
1325280	1326560	五角乘以0.5
1329120	1330400	一角乘以0.1啊
1330400	1331680	一角乘以0.1
1331680	1332960	一角乘以0.5
1332960	1334240	一角乘以0.5
1334240	1335520	一角乘以0.1
1335520	1336800	一角乘以0.5
1336800	1338080	一角乘以0.5
1338080	1339360	一角乘以0.1
1339360	1340640	一角乘以0.1
1341360	1343920	那么总金额是不是就求出来了
1343920	1344960	是不是
1344960	1346560	那么这几个内容啊
1346560	1347920	都求出来之后
1347920	1348800	来
1348800	1351280	在这里用这四个label
1351280	1352320	来表示一下
1352320	1354560	那么表示内容
1354560	1356000	label1
1357280	1358560	到text
1358560	1359840	等于
1361360	1363040	一元数量
1363040	1364080	帽号
1364080	1366240	加上一元
1366240	1367520	搞定
1367680	1369840	加上一元
1369840	1371120	搞定
1371120	1372640	一次内推啊
1375280	1376320	label2
1376320	1377360	label3
1377360	1378640	label4
1378640	1382240	label2表示的是五角数量
1382240	1383840	那么就五角
1386000	1388240	而label3是一角数量
1388240	1399760	而label4是总金额啊
1399760	1402320	对应的就是money
1402320	1404240	那么这样子的话
1404240	1405120	它的这个结果
1405120	1406160	是不是就出来了
1406160	1407200	来
1407200	1408240	点击运行
1408240	1409360	查看效果
1413840	1415120	加在图像
1415120	1416400	加在vpp
1417120	1418960	点击检测
1418960	1420000	效果
1420000	1421520	是不是就出来了
1421520	1422800	是不是
1422800	1425120	我每次切图看到没有
1425120	1426160	总金额
1426160	1428160	是不是都能够正常的求出来
1428160	1431520	这样子是咱们之前所讲过的主体逻辑
1431520	1432640	那么还剩一个
1432640	1434720	是不是就是这里的结果图像
1434720	1437120	那么结果图像
1437120	1439200	该怎么表示
1439200	1440080	在这里啊
1440080	1442400	如果你想让结果
1442400	1444160	也表示出来的话
1444160	1445040	那么
1445040	1447840	我们需要写一些对应的代码
1447840	1449440	那么对应的代码怎么写
1449440	1451120	是不是得让我们的这里的
1451120	1452560	record display2
1452560	1454800	把结果图像展示出来
1454800	1456320	那么结果图像
1456320	1458960	是不是在原本的图像上画出来的
1458960	1461840	所以说我们在把结果展示出来之后
1461840	1462560	来吧
1462560	1463840	再加一句代码
1463840	1466640	靠个record display2的image
1466640	1468400	先获取
1468400	1471200	靠个record display1的image
1471200	1472880	先把原图获取到
1472880	1474880	然后在原图的基础上
1474880	1477600	是不是画它的轮廓结果就可以了
1477600	1482640	代码叫做record display2的record
1482640	1485280	等于cetb的record
1488560	1490880	叫做last wrong
1492560	1495040	create last wrong record
1497440	1498880	那么这就是
1498880	1501360	它的检测代码的一个效果
1502160	1502960	然后
1502960	1503600	别忘了
1503600	1506000	让这里的图像废腿一下
1510400	1512000	这三句代码的作用
1512000	1516800	就是展示运行的结果图片
1517600	1519760	那么我们运行看看效果对不对
1524320	1525920	切图加在VPP
1527040	1529840	电机目标效果出来没有
1530800	1532560	效果是不是就出来了
1532560	1536560	切图检测
1536560	1542320	这就是在图中展示这里的效果的代码了
1542320	1545120	那么这个代码是怎么实现的
1545120	1549440	是先把你的原图覆盖过去
1549440	1550720	先复制过去
1550720	1552320	那么你上面的这些特征
1552320	1553200	怎么抛抛了
1553200	1556640	文字是不是都是在原图的基础上画出来的
1556640	1558640	所以说你先把原图对过去
1558720	1559920	然后把属于一块的
1559920	1561760	就是这里的结果放上去
1561760	1562880	你们可以玩
1562880	1563520	听到没有
1564160	1567760	那么这就是咱们这个案例的一个完整做法
1567760	1570640	那么请大家把自己的这个案例
1570640	1573520	它的布局自己设置设置
1573520	1574720	调整调整
1574720	1578880	然后把运行的结果图片也给对出来
