start	end	text
640420	644260	他这个后边的实力画里边是不是得创建一个东西啊
644520	645800	是不是得填个参数啊
646060	649640	那么你在实力画的时候往里填参数
649900	651420	说明这是个啥东西
652960	654360	那么我们在CSHOP
654620	655780	我们在CSHOP
656760	658400	说明这是个啥东西
660080	661360	是不是构造寒树啊
661620	663400	是不是构造寒树里边带参数
663660	666100	所以说你在实力画New的时候往里填东西啊
666360	667760	那么这里边填个啥
668020	669920	他这里叫做Strema
670180	672120	在这里啊老实告诉大家
672380	674420	在这里添的就是咱们的文件名啊
674680	675440	文件名
675700	678000	那么我们给这个文件名起个名字
678260	681840	叫做结果.csv
681840	685940	结果.csv
686200	688240	那么写一句注释表示
688500	692840	创建一个数据存储文件
694380	695400	文件名
695920	696940	或者文件
697460	698220	叫做
699000	701300	结果.csv
704120	706920	这是创建一个数据存储文件啊
707440	709480	然后创建完之后
709940	710440	来
710700	711580	点击运行
711840	712500	查看效果
714040	715060	我就启动
715320	716600	就运行这一句话
723760	724540	切图
725040	725820	加在VPP
726840	727860	检测目标
729400	730180	然后关闭
730680	731440	查看
731960	733240	你的这个文件
733500	734260	有没有创建好
734780	737340	在这里我们直接就把文件名写到这了
737600	738880	那默认他会创建到哪呀
739940	740840	第八个里面啊
741100	741380	来
741640	743020	查看你的第八个文件
743780	744560	有东西没
746860	747620	有东西没
748380	749940	是不是就多了一个csv文件
750440	754020	这个就是创建咱们的数据存储文件的一种格设
754280	755820	叫做streamrather
756080	758380	他也可以创建csv文件啊
758640	761440	那么打开这个结果点csv文件
761700	764000	进入里边就会发现啊他默认
764260	765800	会用一个效打开
766060	767600	然后里边空空如影
768320	770100	这个就是文件的创建了
770360	771140	大家学会没有
772160	772680	学会没有
773940	774460	学会没有
775740	778040	学会之后那么接下来啊
778300	780180	你既然啊
780440	782920	要在这个csv文件当中
783180	784700	去保存数据
784960	787780	那么这些数据是不是得有表头呀
788540	790840	对吧不然人家不知道你这是谁的数量
791100	793160	谁的金额是不是就不知道
793660	796740	所以说接下来啊我们要创建表头
798500	800540	创建表头的话
800800	804980	在这里由于我们的这个保存的这种形式
805240	808300	哎csv的保存的这种形式刚刚讲了
808560	810100	是不是通过斗号隔开的
810360	812920	所以说在这里啊我们先用一个数
813180	814460	自付创数组
815220	817260	来设置这里的表头
818020	819060	起个名字
819560	820860	叫黑德尔斯
821360	822140	等于
823660	825460	把表头写进去
825660	829000	那么我们要保存的这个结果表头有哪些数据啊
829760	832600	比如说啊我们就把最简单的结果表示出来
833200	834320	第一个表头
835400	837200	一元的数量
840960	842320	第二个表头
842960	844600	五角的数量
845760	848960	第三个表头一角的数量
849060	850700	然后第四个表头
851220	852500	总金额
853260	856460	把这个表哥的表头在这里设置好
860900	862060	设置好之后
862460	866020	运行然后将我们的表头加入到
866260	867860	这个csv文件当中
868100	869260	代码叫做swe.retl
869660	871700	然后我们就把表头的表头
871960	873060	设置好
873460	875060	然后我们就把表头的表头
875160	878960	叫做swe.retl
879960	881560	然后把黑德尔斯
881760	882360	怼进去
882960	885560	那么怼进去之前我们要想一想
885860	888360	我们这些表头是不是得分开表示呀
889160	891760	而且分开的形式是不是用斗号分开
892260	894360	所以说在这里啊我们给每一个
894860	897360	表头的元素之间加一个斗号
897460	900160	叫做sdring.jl
900860	902760	然后用斗号表示
903760	906460	然后把黑德尔斯怼进去
912660	915460	那么这句代码表示什么意思啊
915860	916860	表示
918660	920060	先将
920860	923060	黑德尔斯
923660	926860	数组内的所有元素
930260	931860	组合成
933260	935860	一个大的字幅创
936860	937860	并且
939860	942860	每一个元素之间
943060	945360	用斗号召开
952560	954260	这个大家能理解不
955860	956760	能理解不
958360	959260	能不能理解
960160	962160	在这里啊我们刚刚介绍了
962360	964060	我们的这个sdring文件
964060	967160	它的每一个数据之间要用斗号召开
967460	970060	那么我们既然要在这里创建表头
970360	972460	创建完表头你是不是就
972760	975060	这里边只是一个字幅创的一个数组啊
975660	978160	那么你就需要把字幅创的数组
978560	980560	兌成一个长的字幅创
980860	982660	来保存到sdring里边
983060	985260	但是兌成一个长的字幅创的话
985660	989160	他们之间就是默认就直接全部都连到一块了
989560	991560	那么要想把这些表头给分开
991960	993960	就用sdring点交引
994260	997760	用斗号将这几个元素来隔开
998060	999860	组成一个大的字幅创
1000260	1002860	那么上边我们的这个字幅创的数组
1002860	1005060	是不是还是一元的数量五角的数量啊
1005560	1008360	那么当他们使用sdring点交引
1008760	1010460	连接完毕之后
1010860	1012060	是不是就长这个样子了
1012660	1014060	在这里给大家写一下
1015060	1017360	如果用sdring交引把他们连起来
1017660	1020660	那么最终组合的一个字幅创叫做
1021260	1023760	一元的数量
1024860	1025460	斗号
1026060	1027660	五角的数量
1029860	1030360	斗号
1031060	1032660	一角的数量
1033160	1033760	斗号
1033960	1034960	总金额
1035260	1036760	然后这是一个字幅创
1037160	1037960	能理解不
1038860	1040060	能理解不
1041360	1042660	如果你还是不理解
1042960	1044760	那么咱们就给他拆开
1045760	1047360	咱们就给他拆开
1047460	1048060	怎么拆
1048960	1050860	sdring一个结果
1056660	1057560	es1
1058860	1059560	等于
1060060	1061560	把这一段话对进去
1064660	1066060	然后通过
1066360	1067060	摊窗
1067460	1068360	展示一波
1069660	1071460	把es1给你看一看
1071460	1072860	他拼接之后
1073060	1073760	长啥样
1075460	1076460	在这里啊
1076760	1079760	咱们是不是通过创建了一个字幅创的数组
1080660	1082960	把这里边的表头给写进去了
1083360	1084060	那么在这里
1084060	1086260	我就把这些表头给合并到一块了
1086560	1087660	合并到一块
1087760	1089260	用斗号隔开
1089460	1091460	看一看是不是就是老师写的这种样子
1093260	1095060	切图加在VPP
1096260	1097260	检测目标
1097560	1098160	是不是
1098960	1100060	大家看一看是不是
1100860	1103560	sdring.交引指的就是
1103760	1108060	将上边的这几个Hyders里边的所有的元素
1108460	1110760	连接组成一个
1111060	1111760	字幅创
1112060	1114360	然后他们每一个元素之间
1114560	1115560	有斗号隔开
1116660	1117460	能理解吗
1118160	1119760	然后组合成这个样子的话
1119960	1122360	咱再给他保存到CSW文件里边
1122560	1125060	是不是就每一个格子每一个格子就写上去了
1126060	1128760	那么大家把代码写一些
1129060	1130560	那么咱们就不要写到一块了
1130560	1131360	分开写吧
1131660	1132860	防止大家蒙啊
1133760	1134760	我们分开写
1141860	1143260	那么这样子的话
1143260	1145660	咱们的表头是不是就加进去了
1146360	1146960	是不是
1147560	1148860	表头加进去了
1148960	1149760	点击启动
1155860	1157360	然后切换图片
1157860	1158860	加在VPP
1159360	1161160	点击检测目标
1161960	1163460	运行完之后来吧
1163860	1164860	我们看一看
1164860	1167460	咱们创建的这个CSW文件
1167760	1170560	里边有没有写进去东西
1172060	1173460	打开CSW文件
1173560	1175160	看一看里边有没有写入东西
1180760	1181360	有没有
1182860	1183460	有没有
1186160	1186960	有东西吗
1187960	1188460	没有
1189060	1189560	哎
1190060	1190860	为什么没有呢
1192160	1193460	咱们用Ratlan
1193460	1194960	把这里边给写进去了吗
1195560	1197560	为什么没有写入到这个文
1197860	1198860	文件当中呢
1199960	1200960	在这里啊
1200960	1202260	老师要告诉大家啊
1202660	1206460	咱们的整个写入文件的方式
1206760	1208660	要有一定的顺序
1209160	1210260	在这里啊
1210460	1211860	咱们来写一些
1212760	1214960	在这个计时本文件当中啊
1214960	1218960	写一下我们保存数据的整个顺序
1219960	1223660	保存数据的整个顺序
1224760	1225760	哪个顺序
1226260	1227060	第一个
1228460	1229160	判断
1231060	1234560	有没有对应的数据文件
1236060	1238960	如果没有就创建一个
1239860	1240860	这个能理解吧
1241460	1243460	哎如果有就直接往里写
1243460	1244860	如果没有就创建一个
1245160	1246060	这是第一步
1246360	1247160	第二步
1247660	1249460	嗯相当于什么
1249960	1251660	访问文件
1252060	1254660	将数据保存进去
1255060	1256060	这个能理解吧
1256860	1257860	这个能理解不
1258460	1260960	那么把数据保存进去之后
1261360	1262460	还有一步来
1262960	1265960	将访问的
1267660	1270860	文件关闭并释放
1272760	1275960	这是我们要实现的整个顺序啊
1276560	1278560	只要设计到了保存数据
1278860	1281460	就要严格遵守这三个内容
1282360	1284660	我们要把一个数据保存起来
1284860	1286460	先看看这个文件在不在
1286860	1288560	如果不在就创建一个如果在
1288660	1290060	那就直接跳到第二步
1290260	1292660	那么第二步把这个数
1292660	1295760	把这个文件打开把数据装进去
1296260	1296860	保存
1297460	1300260	然后装进去之后你还不能射手
1300460	1301560	你再把这个
1302960	1305160	把我们的文件关闭给释放掉
1336160	1339760	大家给它写一下啊
1342260	1344660	那么这个顺序换算到
1344660	1346660	我们保存CSU文件的话
1346860	1348160	那该具体怎么写
1348760	1351360	刚刚我们是不是只写了保存的内容
1352060	1352760	是不是
1353260	1355360	所以说还得把这个文道
1355860	1357160	给关闭释放掉
1357560	1361560	叫做sw1.close sw1.depose
1362960	1365560	它这两句叫做关闭和释放
1365960	1369360	关闭和释放
1371060	1371460	嗯
1376460	1376860	嗯
1395960	1400260	大家跟着写一下啊
1426960	1429760	写完之后再次点击启动
1432560	1433760	咱们再看看效果
1436060	1436860	切图
1437760	1438660	加在VVP
1439260	1441560	检测目标没有爆错
1442060	1446160	然后回头看一看文道有东西没
1451760	1452560	有东西没
1453960	1455160	这次是不是就有了
1455860	1456560	是不是
1457260	1459060	哎东西叫啥呀
1460360	1461860	哎这是个啥玩意
1463760	1464360	这对吗
1465860	1466760	大家觉得对不对
1468660	1470760	在这里啊是对的
1471360	1472860	但是只对一半
1473460	1474660	你就说有没有东西吧
1475560	1476360	是不是有啊
1476660	1479060	说明咱们确实往里写进去了对吧
1479460	1483460	但是它表示的内容这一堆乱码
1484060	1485560	为什么会出现乱码嘞
1486560	1488360	在这里啊留一个悬念
1488760	1492260	大家先把这些内容先写出来
1499960	1501660	可以看看周边同学的电脑
1501860	1505060	哎为什么有些同学的这个数据
1505260	1506760	是乱码表示
1506960	1510760	有些同学的这个数据是正常的嘞
1511460	1514560	为什么会出现这种效果
1516460	1517060	为啥
1518160	1522860	在这里啊我们需要引入一个概念叫编码格式
1523360	1524560	来写一下
1527660	1529160	叫编码格式
1529560	1531460	那么什么是编码格式
1532160	1536960	编码格式它的英文名叫做in coding
1539960	1541960	那么编码格式编码
1543360	1548760	是将字符转换为计算机
1549760	1552760	那么编码格式编码
1554460	1559060	是将字符转换为计算机
1559160	1563760	可识别的二净质序列的规则
1568760	1574760	编码是将字符转换为计算机
1575060	1579160	可识别的二净质序列的规则
1581060	1581560	而
1582560	1590560	字符集是编码所包含的所有字符的集合
1591760	1594960	那么这是关于编码格式的概念
1595560	1597360	那么概念写完啊
1597560	1603560	我们列举一些啊常见的编码格式
1604560	1607560	那么常见的编码格式有哪些
1608560	1611560	那么常见的编码格式有哪些
1611560	1613560	咱们之前是不是学过一个
1614560	1615560	叫做ascuma
1618560	1619560	还记得不
1620560	1621560	ascuma
1622560	1623560	来列一下
1624560	1629560	它是最早的编码标准
1630560	1633560	只有128个字符
1633560	1637560	我用七位二净质表示
1639560	1640560	主要
1643560	1646560	主要用来表示英文
1647560	1650560	不数字字母还有符号
1652560	1654560	这是咱们之前学过的一个还记得不
1655560	1658560	忘了的啊回去复习去啊
1659560	1664560	然后除了ascuma还有一个什么
1665560	1667560	我们之前也学过的叫做unicode
1671560	1674560	unicode是不是就是ascuma的一个完整版
1675560	1677560	相当于完整版的
1678560	1681560	或者说ascuma应该是unicode的前128个
1681560	1684560	应该是这样子写的能理解不
1688560	1690560	是这样子写的
1706560	1707560	比较全面
1709560	1711560	那么编码就是把字符
1711560	1713560	转换成计算机可识别的二净质
1713560	1714560	训练的规则
1715560	1719560	那么我们之前所学过的ascuma和unicode表示的
1719560	1722560	是不是就是一些英文字母数字
1722560	1724560	还有一些标准符号呀
1726560	1728560	那么现在咱们中文
1728560	1730560	是不是也可以在电脑当中
1730560	1732560	用对应的二净质序列来表示
1733560	1736560	那么用中文来表示的序列化的格式
1736560	1737560	一般叫做啥
1738560	1741560	有一个编码大家估计比较熟
1741560	1743560	叫做utf-8
1744560	1746560	那么utf-8
1746560	1748560	通常表示中文
1749560	1752560	那么除了utf-8还有utf-16
1752560	1754560	utf-32
1759560	1761560	那么在这里我们讲讲utf-8
1761560	1767560	utf-8它叫做可变长度编码
1768560	1772560	使用一到四个字节
1772560	1774560	表示一个字符
1775560	1777560	兼容ascuma
1778560	1781560	通常用于表示
1790560	1791560	或者多语言啊
1791560	1793560	它都可以表示多语言
1798560	1799560	那么我们的中文
1799560	1802560	是不是也可以用utf-8来表示
1802560	1805560	那么大家随便打开一个网页
1805560	1807560	那个网页的一般右下角
1807560	1808560	或者左下角
1808560	1811560	就会有一个utf-8的一个表示
1811560	1812560	还记得不
1812560	1814560	那么这就是它的一个表示形式
1814560	1816560	那除了utf-8
1816560	1818560	有没有专门用来表示中文的编码
1819560	1822560	叫做gb2312
1822560	1824560	这个是需要大家记住的
1824560	1827560	gb2312是早期的
1830560	1832560	中文编码
1834560	1837560	覆盖常用汉字
1838560	1841560	采用双字节
1841560	1842560	这是要重点啊
1842560	1846560	双字节表示汉字
1846560	1848560	那么这就是为什么
1848560	1851560	咱们一个汉字表示两个字节的原因
1853560	1854560	知道不
1854560	1855560	通常情况下
1855560	1857560	一个汉字表示两个字节
1857560	1860560	这就是因为它用的是gb2312
1860560	1863560	的编码格式来表示的
1863560	1865560	那么再扩展扩展
1865560	1867560	那么除了gb2312
1867560	1868560	可以表示中文
1868560	1870560	还有什么可以表示中文
1870560	1872560	叫做gbk
1872560	1873560	gbk
1876560	1877560	是
1880560	1885560	gb2312的扩展
1885560	1891560	增加了更多汉字和符号
1891560	1895560	那么还有gb18030
1895560	1898560	那么它是国家标准
1898560	1902560	向下兼容gbk
1905560	1908560	它也是用于保存汉字的
1912560	1914560	那么它们撒放一块
1915560	1924560	这个是大家需要去整理了解的
1924560	1929560	到时候也不能保证
1929560	1931560	通常目前还没有遇到过面
1931560	1934560	是能面到这一块支持的内容
1934560	1937560	但是这些你作为程序员
1937560	1939560	你是不是得了解了解
1939560	1940560	是不是
1940560	1943560	首先Utf-8还有gb2312
1943560	1944560	这是你得记住的
1944560	1946560	尤其是gb2312
1946560	1951560	只要你发现了你的保存的数据
1951560	1953560	的中文出现乱码了
1953560	1956560	那么就说明它的编码格式
1956560	1957560	没有用到它
1957560	1961560	所以说你要用它来保存格式
1961560	1962560	听懂没有
1962560	1963560	听懂没有
1963560	1966560	这就是编码格式的一些内容
1966560	1968560	大家自己积累一下
1968560	1970560	那么刚刚我让大家
1970560	1973560	周围看来看唐米尔同学的
1973560	1975560	表示效果
1975560	1977560	为什么有些同学
1977560	1979560	他们直接就能表示出来
1979560	1981560	正确的数字类
1981560	1987560	因为老师用的excel是旧版本的
1987560	1991560	像有些同学用的是wpf
1991560	1992560	有些同学用的是
1992560	1994560	其他的这种表格文件
1994560	1996560	那么其他的这种软件
1996560	1999560	可能它自带这种编码转化
1999560	2003560	所以说可能部分同学直接展示的
2003560	2005560	就是正确的这个数字
2005560	2006560	而不是乱码
2006560	2007560	这个能听懂不
2007560	2008560	能听懂不
2008560	2011560	如果你的软件自带这种编码
2011560	2012560	转化
2012560	2014560	那么你就可以直接表示出来
2014560	2016560	那么大家需要考虑了
2016560	2019560	在大家真正的工作岗位当中
2019560	2021560	通常是不会用到
2021560	2022560	大家自己的电脑的
2022560	2024560	可能是人家给你配的
2024560	2027560	或者是人家这个流水线
2027560	2029560	工厂检测流水线
2029560	2031560	旁边的主机电脑上用
2031560	2034560	那人家可能是不是就没有这个软件
2034560	2037560	所以说你要注意这一个编码了
2037560	2039560	可别到时候检测出来
2039560	2041560	其实乱了
2041560	2042560	弄完蛋了
2042560	2043560	知道了吧
2043560	2045560	大家把这些内容
2045560	2046560	跟着记忆一下
2046560	2048560	这个编码格式
2048560	2050560	好的了解了解
2050560	2052560	大家把知识点写完之后
2052560	2053560	那么接下来
2053560	2055560	咱们把刚刚的这个问题
2055560	2056560	可以解决解决
2056560	2058560	那么他既然保存之后
2058560	2059560	是一堆烂码
2059560	2060560	该怎么样
2060560	2062560	让他保存的是中文符号
2062560	2064560	在这里我们就得引入
2064560	2067560	我们的这里的保存格式了
2067560	2068560	在这里
2068560	2070560	创建我们的编码保存格式
2070560	2072560	我们刚刚的这个
2072560	2074560	编码格式叫做啥
2074560	2075560	是不是叫Incoding
2075560	2077560	所以说CSUP里边
2077560	2079560	就有定的Incoding的类型
2080560	2083560	EN, COD, ING
2083560	2085560	Incoding起个名字
2086560	2087560	叫做
2090560	2091560	中文
2092560	2093560	Chinese
2095560	2096560	等于
2097560	2098560	Incoding
2100560	2102560	点Gate, Incoding
2103560	2106560	把我们的GB2312写进去
2109560	2111560	这是他自带的一个东西
2111560	2113560	你可以通过Gate, Incoding
2113560	2116560	把我们的GB2312的这个格式
2116560	2117560	写进去
2117560	2119560	创建这里的编码格式
2119560	2122560	那么创建了这里的编码格式之后
2123560	2125560	我们就把我们创建的
2125560	2127560	CSV文件后边
2127560	2129560	加我们的编码格式
2129560	2130560	给怼进去
2130560	2131560	怎么怼
2131560	2133560	在这里我们创建结果
2133560	2134560	CSV里边
2134560	2136560	他在后边的这个圆框里边
2136560	2138560	除了可以直接写你的文件名之外
2138560	2140560	他是不是还有其他的重载
2141560	2143560	那么他其中的一个重载就是
2143560	2145560	用特定的
2145560	2148560	这种数据编码格式来保存
2148560	2150560	那么在结果的CSV后边
2150560	2151560	来吧
2151560	2152560	逗号
2152560	2154560	有一个不而Append
2154560	2156560	Append的话表示
2156560	2158560	是否追加还是覆盖
2158560	2159560	那么在这里
2159560	2160560	咱们对一个
2163560	2164560	覆盖吧
2164560	2165560	False
2165560	2166560	False
2168560	2170560	或者不用对覆盖不覆盖
2170560	2172560	我们看看能不能直接把这一刀
2173560	2175560	GP2312就进去
2179560	2180560	不行
2180560	2181560	那加吧
2181560	2182560	对个False
2185560	2187560	然后再逗号
2187560	2189560	加咱们的Incoding
2189560	2191560	Chinese
2192560	2194560	写完之后
2194560	2196560	再一次点击启动
2196560	2197560	这样子的话
2197560	2199560	我们是不是就把这一个编码格式
2199560	2200560	给怼进去了
2201560	2203560	那么编码格式怼进去了
2203560	2204560	再次启动
2204560	2205560	再次保存
2205560	2206560	查看结果
2206560	2207560	哎
2207560	2208560	奇迹就发生了
2210560	2212560	保存图片
2212560	2213560	加在VPP
2213560	2215560	检测目标
2218560	2220560	图片未倒入
2222560	2223560	啊
2224560	2227560	那估计是这一段代码有点错误
2232560	2234560	在这里检查检查
2243560	2245560	改为处试试
2252560	2253560	切图
2254560	2255560	加在VPP
2255560	2256560	检测目标
2257560	2258560	也还有
2260560	2261560	嗯
2261560	2262560	啊
2262560	2263560	原因知道了
2264560	2266560	我刚刚打开了这个文道
2266560	2267560	没给它关了
2268560	2270560	知道原因在哪过
2270560	2271560	哎
2271560	2272560	不是这里的代码原因啊
2272560	2273560	你看
2273560	2274560	我已经把这个文道打开了
2274560	2276560	那这个文道是不是在使用中啊
2276560	2278560	那你代码还能操控看不
2278560	2279560	是不能的啊
2279560	2281560	所以说这个小细节啊
2281560	2282560	别忘了
2282560	2283560	那我还是改为Force
2284560	2285560	哎
2285560	2286560	不是这里的原因啊
2287560	2289560	然后再次启动啊
2289560	2291560	你要确保你的一个塑料是关闭状态
2295560	2296560	切图片
2296560	2297560	加在VPP
2299560	2300560	检测目标
2300560	2301560	OK
2301560	2302560	效果出来了
2302560	2303560	来
2303560	2304560	我们再一次查看
2304560	2305560	咱们的结果点
2305560	2306560	CSV
2306560	2307560	神奇的事
2307560	2308560	就发生了啊
2308560	2309560	你看
2309560	2311560	咱们刚刚输入的这个表头数据
2311560	2312560	是不是就正确了啊
2312560	2313560	是不是
2314560	2315560	大家做一做
2315560	2316560	是不是都是这样的
2316560	2317560	这就是啊
2317560	2319560	咱们保存CSV文件
2319560	2321560	表头的一个做法
2323560	2325560	大家跟着写一下啊
2330560	2331560	那么在这里
2331560	2332560	大家要注意啊
