start	end	text
359720	361840	它是不是就给你展示出来了
361880	364680	那么由于咱们这里是不是第一张图片
364680	366760	那第一张图片正好是我们的训练图片
366760	368640	那么有什么不同
368640	370040	是不是没什么不同
370040	372200	所以说结果里面是不是什么都没有
372200	372720	来
372720	373680	神奇的来了
373680	375240	请切换图片
375240	375640	切
376920	377480	再切
378840	379280	咋了
381320	384120	不投的地方是不是就检测出来了
384120	385560	那我们看看这个圆图长啥
385560	386280	呀
386280	387640	是不是长这样
387640	388960	是不是长这样
388960	391320	那么圆图这边是不是就缺少了
391360	393520	这一道的这个图标
393520	396080	那么这一道的图标是不是跟我们原来
396080	398600	训练好的这个图像去做比对
398600	401600	然后不一样的地方是不是就是这一块
401600	402680	是不是
402680	406680	这样子它的logo缺失的位置就找到了
406680	406920	来
406920	408080	再切图
408080	412400	你看这一次是不是只显示右边的这个脚脚杖
412400	414320	那圆图长啥呀
414320	415480	是不是长这样
415480	419200	它是不是就是把不一样的地方给你标准出来了
419200	422280	那么它是不是就是做出了这样的操作
422280	425600	就是将我们训练好的完整的这个logo
425600	428560	与现实当中我们对比的logo
428560	430800	对一次重合计的比对
430800	432200	有不一样的地方
432200	433440	它就给你标出来
433440	434840	是不是这样子的
434840	435840	是不是
435840	440720	这就是它们缺陷检测工具的主题使用方式了
440720	445240	它的作用就是拿完整的跟实际的作为比
445240	448200	如果实际的长得跟完整的一样
448240	450640	那它是不是就没有不同的地方
450640	452040	那么就什么都得到
452040	454600	那如果说有这里的斑点
454600	455880	那说明咱们
455880	458520	什么说明缺少这个东西啊
458520	460040	那么缺少的东西
460040	463760	它就会在比对的过程中给你展示出来
463760	465320	看到没有
465320	466840	那么我们再切图片
466840	468080	看到没有
468080	470920	只要有缺少的它就给你展示出来了
470920	472200	看到没有
472200	473200	在这里的话
473200	476920	这就是该工具的一个使用方式了
476960	480560	那么该工具的使用方式做完之后
480560	482240	那它这里的different
482240	484440	就是这里的不同的这个图像
484440	486960	它的结果是不是已经有了
486960	488200	有了这个结果的话
488200	489960	那咱们剩下的
489960	492040	是不是就可以利用Blob工具
492040	495040	把缺少的位置单独提出来
495040	499320	用Blob工具把缺少的这里的图标
499320	500280	单独提出来
500280	502040	用到的是黑底白点
502040	504280	运行查看结果
504280	505880	长这样
505880	507160	效果
507160	508520	看到没有
508520	509840	看到没有
509840	513000	然后我们之后判断就判断什么
513000	515320	判断是否有这里的Blob结果
515320	516960	是不是就可以了
516960	518200	是不是
518200	521160	哎是否有Blob的结果就可以了
521160	522440	如果有
522440	525080	说明你的这个logo是有缺陷的
525080	526600	那如果没有了
526600	528040	就说明是完整的
528040	529600	那么我们的Blob
529600	532640	是不是就可以把它的这个缺少的轮廓
532640	534000	给表示出来
534000	535320	那表示出来之后
535320	537680	那么在代码当中画出错
537680	540760	这些什么结果
540760	542240	这些什么结果
542240	544000	在图中画左边形
544000	546240	把它缺少的轮廓
546240	547240	刷出来
547240	549440	然后画到圆图当中
549440	551080	那么画到圆图当中
551080	554000	是不是就可以把这里的缺少的部分
554000	555240	给描绘出来
555240	556680	然后作为检测人员
556680	558640	一眼就能看到哪里出错了
558640	560200	是不是这样子的
560200	561440	那么整体思路
561440	563200	大家了解了没有
563200	564640	了解了没有
564640	565560	那么之后啊
565560	566200	等会儿
566200	567000	给大家时间
567000	568840	带到Blob里做一做
568840	570160	那么回到这个工具
570160	572240	我们还要补充几个知识点
572240	573720	那么这个工具的使用
573720	575840	大家会使用了吧
575840	578440	它的整体使用类似于模板匹配
578440	579920	只不过你看
579920	582080	它一开始是点击训练
582080	583800	抓取训练图像语言点
583800	585280	切换到吹影位置
585280	588880	是不是先找到一个合格的
588880	589600	这里的logo
589600	591120	并把它训练好
591120	593440	训练好之后是不是就可以运行了
593440	596000	那么这样子的话
596000	598760	咱们已经把这个案例做完了
598760	600160	那做完之后
600160	602080	来老师把这个案例保存了
602080	603200	再打开
603200	604640	看看有什么问题啊
609480	612000	我把这个项目关闭保存了
612000	613920	然后再给它打开
613920	614760	讲道理的话
614760	616720	它是不是应该什么都在
617960	619800	是不是就是我们刚刚关闭前的样子
619800	621400	应该什么都能进入了
621400	624200	是不是就继续还可以检测
624200	625560	但是当我进去之后
625560	626960	看一下会发生什么事啊
633480	635120	我刚刚的案例已经做完了
635120	636800	然后保存关闭掉
636800	638640	然后我再次打开
638640	640240	再次打开之后
640240	640720	讲道理
640720	643120	我是不是再点击运行就可以了
643120	644040	来
644040	644840	点击运行
646320	647680	效果
647680	648200	还有没有
649720	651200	是不是还有
651240	653000	效果是不是还有
653000	654560	在这里的话
654560	656600	咱们这里的模板啊
656600	659760	有时候可能会丢失啊
661040	663000	能听懂老师的意思不
663000	666160	咱们这里的模板可能会丢失啊
666160	667720	那如果丢失怎么办
669960	671000	重匹配吗
671000	672280	太麻烦了
672280	674240	你看这个模板的下边有个什么东西
675760	678200	是不是有个保存合家在模式
678200	680040	那如果我点保存了
680080	682240	是不是就把当前的这个模板
682240	683800	给保存成一个
683800	686120	点vpp的二镜这文件了
686120	687080	是不是
687080	687760	假如说啊
687760	695400	我保存一个txio保存
695400	696440	那么保存之后
696440	700240	假如说我下一次还用到了
700240	702640	这里的缺陷检测工具
702640	705480	那么我还需要重新训练吗
705480	706280	不用了
706280	708120	点击加载模式
708120	710440	把你刚刚的txio打开
710440	711880	效果
711880	713440	是不是就有了
713440	714240	所以说啊
714240	718320	咱们这里的训练图像是可以保存的
718320	719320	不仅可以保存
719320	720400	还可以加载
720400	721440	所以说啊
721440	724000	在之后我们做脚本也好
724000	726200	还是做联合编程也好
726200	729840	如果我们用到了该工具
729840	733000	那么该工具的使用还比较平凡
733000	734320	那么我们是不是就可以把
734320	737040	eo的这个模板保存起来
737080	737960	保存起来之后
737960	740400	每次运行直接加载这个文件
740400	741560	是不是就可以了
741560	743200	这样子是不是就可以避免
743200	746400	这里的训练图像有概率丢失的风险
746400	747560	是不是
747560	748320	所以说啊
748320	750480	这是要补出那个知识点
750480	751760	补出那个知识点
751760	755320	这个尤其在后续的联合编程中
755320	757000	会经常会遇到
757000	757440	就是说
757440	757640	哎呀
757640	759800	我明明都训练好了
759800	761760	但是在联合编程中用的时候
761760	763920	怎么这里的模板相失了
763920	765880	这是很常见的一个现象
765880	767680	如果你怕这里的模板消失了
767680	769120	你就保存加载
769120	770480	听到没有
770480	771720	听到没有
771720	774400	那么这就是该工具的使用方式了
774400	776080	那么剩下的时间
776080	778040	大家自己做一做
778040	781120	关于T序的这个检测的案例的整体思路
781120	782720	大家都理解了吧
782720	783120	哎
783120	785320	先对目标做模板匹配
785320	786800	模板匹配完毕之后
786800	788360	有了这个模板了
788360	790520	以及这里的各种各样的信息
790520	793400	然后该的pose给到这里的
793400	795400	确认检测工具的pose当中
795440	797520	那么给检测检测工具
797520	800680	将它把完整的logo训练一下
800680	804560	然后再去运行与不同的logo做比对
804560	805560	如果哪里不同
805560	808480	它就会把不同的地方给你显示出来
808480	809840	看到没有
809840	812360	那么效果都已经做出来了
812360	813240	那么接下来
813240	814880	来进入代码
814880	817160	咱们把这个案例给好好地写一下
825400	836440	进入脚本啊
836440	838840	把这个逻辑写一下
838840	840560	那么逻辑怎么写
840560	844360	写的就是咱们的这个blab2的这个结果了
844360	845640	那么逻辑怎么写
845640	847960	叫做获取一下这个工具
847960	861000	靠个blab2blab1等于m2blok.er2
861000	879640	那么把blab工具获取到之后
879640	881280	我们接下来是不是直接判断
881280	882920	有没有这个结果
882920	884120	如果没有这个结果
884120	887320	说明啥
887320	888800	说明是不是合格的
888800	890400	因为你连不同区域都没有
890400	891880	说明正要重叠了
891880	892840	那就说明是好的
892840	894640	那如果有结果
894640	896640	那就说明肯定有缺陷
896640	897720	是吧
897720	898720	所以说我们判断
898720	899840	判断什么
899840	902480	判断数量
902480	904240	判断你的blab的数量
904240	908080	blab1的结果的概特
908080	914720	blab2的判断是否等于0
914720	916040	如果等于0
916040	918520	说明是合格的
918520	920400	那如果不等于0
920400	922360	说明有结果
922360	924080	有结果就说明它是不合格的
924080	927840	那么合格的话
927840	929960	用文字工具作展示
929960	935280	叫做cog graphic label
935280	940080	然后实力化一下
940080	941640	如果合格
941640	944560	那么label的文字就得一个合格
944560	951920	然后文字的xy
951920	955520	固定位置写好
955520	975320	那么这是合格的情况
975320	976480	那不合格的情况
976480	978440	我们是不是得把
978440	981360	首先把不合格的文字给对出来
981360	984640	然后不合格的文字对出来之后
984640	986600	你还得把不合格的区域
986600	988240	是不是也得描出来
988240	990960	那么描不同位置的区域
990960	993320	是不是就是把你的blab的结果的
993320	995640	轮廓给描出来
995640	997040	那么描轮廓之前
997040	998480	咱们是不是讲过
998480	1000440	是不是画多边形
1000440	1001520	来吧创建一下
1001520	1003880	叫做cog
1003880	1009360	ploin
1009360	1013920	然后写个名字CPE
1013960	1015840	把多边形创建一下
1015840	1016800	创建完之后
1016800	1018400	绑定一下多边形
1018400	1024120	CPE等于blab1的结果的
1024120	1031920	gatablabz的它的轮廓叫做gata boundary
1031920	1036280	在这里我们最好做一次便利吧
1036280	1038760	因为它这里是不是有多个结果
1038760	1039720	所以说我们在这里
1039720	1045840	对一个护讯环便利它的所有的结果
1045840	1050960	那么我们在护讯环里面对吧
1050960	1052520	这个能理解吧
1052520	1055400	因为我们的班点可能不止一个
1055400	1056520	所以说用护讯环
1056520	1057200	int一个i
1057200	1058040	默认等于0
1058040	1058440	i
1058440	1069040	小于blab1的结果的gatablabz的数量
1069520	1072080	加加在该循环当中
1072080	1075360	每一次的这里的所有指导
1075360	1077520	gata boundary
1077520	1080120	把它的轮廓给获取到
1080120	1083840	获取到之后就可以画这里的线了
1083840	1085920	那么在这里为了让它画得更清楚一点
1085920	1088640	我可以给它把线加粗
1088640	1092200	然后颜色也可以加一加
1092200	1094600	比如说给它画成绿色
1094600	1096080	gory
1096080	1096760	OK
1096840	1097840	对完之后
1097840	1102640	那剩下的是不是就交给我们的这里的集合
1102640	1104800	让它集中展示了
1104800	1106640	那么在第一处代码
1106640	1108480	把集合创建一下
1108480	1112400	叫做private cog
1112400	1116120	gora fake collection
1116120	1117680	然后名字叫boost
1117680	1119560	然后实力画一下
1123240	1124320	实力画完毕之后
1124320	1127320	我们在第二处代码把这里的内容接受一下
1127320	1128600	先把boost clear一下
1130320	1131720	然后如果是合格
1131720	1133600	那就把合格的内容加进去
1136920	1138280	那如果是不合格
1138280	1140320	那么就把不合格的文字加进去
1144640	1146960	然后如果有不合格的话
1146960	1147840	那肯定有半点
1147840	1150280	那就把定的半点也加进去
1150280	1151920	boost.ed
1151920	1153960	把这里的cpe加进去
1153960	1155280	搞定
1155280	1157040	那么这样子的话
1164520	1167200	咱们整体的内容就搞定了
1167200	1169120	然后在第三处代码这里
1169120	1172280	将咱们的这里的结果做一个整体输出
1172280	1173320	那么输出的话
1173320	1175080	我们看看放到哪张图片上
1177080	1179000	能不能放到一开始这个图片上
1180000	1181040	我们试一试
1182040	1184480	进入第三处代码
1184480	1186960	把boost里边的所有内容都便利出来
1186960	1188360	用否议尺
1188360	1190080	用否议尺
1190080	1191840	否议尺里边的寻方条件
1191840	1194800	I call a graphic
1194800	1197520	叫做at inboost
1197520	1204560	然后m to block.add
1204560	1206560	graphic to run record
1206560	1209520	把这里的at输出出去
1212040	1216160	然后图像写一下
1216160	1225680	cog image convert to 1.input image
1225680	1228720	写完之后检查检查
1228720	1231840	没事大问题了
1231840	1233440	点击运行查看结果
1233440	1236080	效果出来没有
1236080	1237760	是不是就出来了
1237760	1239640	你看是不是不合格
1240040	1241240	来我切图
1241240	1242920	是不是不合格
1242920	1244800	看到没有
1244800	1245760	合格就合格
1245760	1246240	不合格
1246240	1248920	我把你的缺陷位置标记出来
1248920	1250200	看到没有
1250200	1253560	这就是咱们这个案例的最终效果了
1253560	1258000	本质上就是在缺陷检测工具的基础上
1258000	1261880	将它不同的地方用blog标准而已
1261880	1263640	大家把这个案例
1263640	1265560	晚上
