start	end	text
529640	530400	再检测
530640	531400	效果
531640	532600	是不是也出来了啊
532840	534800	合格不合格文字
535040	537000	就全部都标注好了
537760	540200	这就是咱们在图中啊
540440	541920	写文字的
542920	543600	方法了
544480	545200	而且
545440	547200	在联合编程当中
547440	549280	你在图中写文字的代码
549520	550680	是不是输出这两句
550680	552000	等等的代码就告明了
552480	554720	哎如果在我们的脚本当中
554920	556320	你还是在第一处创建
556320	557120	CREATION
557360	558400	第二处来的ADT
558400	559680	第三处来的波水码区
559680	561080	跟同时一个人家
561320	562520	在联合编程当中
562520	563600	我们就把图定
564320	565000	听懂没有
565640	567360	大家自己跟他写一些啊
567640	568600	把文字的
568680	569640	和这个效果
569800	570800	给推出来
580320	581280	在这里啊
581400	582440	有些同学啊
582440	583320	点完之后
583360	584040	晒一下
584040	585440	发现文字消失了
585840	586880	怎么回事嘞
587240	588440	原因在这啊
590080	592120	老师把这里的
592440	593640	结果图像
593640	595240	写到前边了
595400	596920	那如果我写到后边了
601320	602680	写到后边了
602680	604880	代码是不是还是能够正常运行
605280	605760	来
605760	606480	你看看
606480	607240	怎么了
608680	611320	运行图片加在WP解册目标
611640	612880	是不是这种现象啊
613360	614880	为什么会出现这种现象
615080	615760	因为啊
615760	617920	原本你的图都已经画上去了
617920	619440	文字已经画到图上了
619440	620280	然后嘞
621400	623200	是不是人家又把结果又盖了一层
623200	624880	把你原来的文字给顶掉了
625360	626120	是不是
626640	627800	所以说
627960	629160	你的这个位置
629160	630400	你要写到前边啊
630400	631560	你可别写到后边
631840	633000	写到后边
633000	635000	你的文字虽然说会出现
635120	637640	但是会被后续的这里的recorder
637920	639120	给替换掉
639480	640400	能理解吧
640880	642480	所以说你这里先
642520	644280	把你的recorder放到这
644400	646120	再把文字兑上去
646120	647080	能理解不
647720	648640	能理解不
649280	650440	这就是原因啊
650440	652280	你的顺序搞错了
652960	654960	你的顺序搞错了
656520	658160	那么把顺序改改啊
658160	659280	效果就对了啊
666000	668800	那么这就是咱们运行后的一个效果
669800	673000	文字可以画
673000	675480	那对应到其他的什么原型
675680	677160	举行多边型
677160	678880	外接举行也都能画
679880	681440	那么在这里
681440	683080	把多边型给你画一画
683360	685880	多边型plug 创建完之后
685880	688200	绑定你当前的辩议轮廓
688440	689440	绑定完之后
689440	693920	改一改你的辩议轮廓的这个线的粗细啊
694240	698280	叫做拉wise screen pixels
698640	702160	我设置三像素为粗度数
702360	703560	然后把他的轮廓
703560	706440	一位三像素的粗细给画出来
706720	709800	然后把我画的轮廓的颜色
709920	712120	改为red 红色啊
712320	715040	叫做color 等于red
716880	717640	然后
718320	719160	线画完了
719160	719800	怎么办
720440	721520	同样的道理
721760	724120	再根据这两句代码
724760	725560	加进去
726000	726760	是不是
727480	729120	再根据这两句代码
729120	729960	再加进去
730160	732560	这一次我们加的就是CPE了
733560	734120	搞定
734840	736680	那么写完这句代码
736680	737840	来看看效果
740160	741040	电机系统
745360	747840	切图加在VPP
748720	749760	检测目标
751160	751840	轮廓
752600	753560	画出来没有
757760	759800	感觉不是那么明显啊
763640	765360	我再给你得粗点吧
766760	767880	得个5粗细
768520	769440	得个蓝色吧
779240	781080	我把刷新放到最外边
781480	783800	想的刷太多次了
787760	789640	效果出来没有
790640	793080	你的线的粗细是不是画出来了
793080	794240	看出来没有
794240	795680	刚刚那个太细了
795680	796680	看不出来
796680	798360	这一次我描粗了
798360	799200	你看
799200	800720	它的多边形轮廓
800720	802640	是不是同样可以描出来
802640	806480	这就是画多边形的代码方式了
809600	811960	那么大家把这个代码
811960	813160	跟着写一下
813880	815960	那么大家把这个代码
815960	817240	跟着写一下
817240	818400	画多边形
818400	819960	那画多边形会画了
819960	821240	那画圆形
821240	822360	画举行
822360	823240	画外界举行
823240	824640	会画了吧
824640	826640	这个大家自己去试吧
826640	829320	这就是在脚本当中
829320	831360	我在联合编程当中
831360	833240	写脚本的同时
833240	834320	标注文字
834320	835920	以及画图
835920	837320	到这里为止
837320	838200	咱们就讲完了
839400	840200	我就讲完了
841160	844440	如何读取IDB图片
844440	846400	那么创建一个新项目
846400	847480	我们就拖转
847480	848680	三个空间就可以了
848680	849640	第一个Panel
850960	852080	第二个Button
853880	855880	第三个Record Display
871200	872200	按钮
872200	873200	切换图片
873200	901440	就把这个结构对号就可以了
901440	906280	然后给你的首选32位关掉
906280	910160	然后把我们的IDB图
910160	912800	放到我们的debug当中
912800	913840	那么我们之前
913840	915920	经历过的一个IDB图片是谁
919040	920520	是不是斗类识别
920520	922000	是不是一种IDB图片
922720	923640	是不是
924880	927040	或者iPhone充电器
927040	928720	也是一种IDB图片
928720	930680	在这里我们就把
930680	932160	斗类识别的IDB推进来
932160	935520	斗类识别的IDB图片叫做铜轴
940480	943080	它的图片名称叫做铜轴点IDB
944080	946640	把这个素材得到debug里边搞定
948320	949160	那么接下来
949160	950600	给大家讲一讲
950600	954520	如何在联合编程当中
954520	956520	去读取IDB图像
958080	959040	那么把这个结构
959040	959760	对完之后
959760	965040	创建咱们的事件next.clinq
982160	983600	大家先把这个结构
983600	984640	先自己对出来
985560	988160	顺便大家介绍好之后
988160	990720	我们可以快速的把这一段代码给复制过来
990720	991840	我们做实验用
992400	994960	这一段代码是不是我们读取图片的第二种方式
995920	996400	是不是
997280	997840	是不是
998960	1002480	然后当时我们获取的是不是BMP, PNG, GPG
1003200	1005200	那这一次我们就单独对一个IDB
1009040	1010360	新号点IDB
1011800	1014480	就单独把这个文件放到这
1014960	1016120	那咱们点击运行
1018960	1020760	我们看看这个图片能不能读到
1022040	1022760	能读到不
1023560	1024200	是不是能
1024800	1025720	那我再点图片
1027680	1029200	它图片能读到
1029200	1030640	但是能切换不
1032240	1034280	你IDB图片里面不是有很多张图片吗
1035000	1036000	为什么这样子读不了
1040840	1041280	为啥
1048960	1050280	为什么会读不到
1056720	1058520	大家可以把代码写一下
1058920	1060840	写完之后自己运行看看效果
1061400	1062560	效果就是
1062920	1064440	第一张图可以读出来
1064720	1066360	但是切不了图
1066840	1068560	大家先把这个效果先做出来
1070840	1071920	在这里
1072560	1074000	大家把我们的
1074760	1076080	CogImageFeel2
1076320	1077760	放到类里边
1078440	1081640	放到类里边确保咱们的每一个点击事件
1081640	1083440	是不是都可以用到CFT
1083960	1085240	那么你把
1085600	1088840	这个Battle2刚clink里边的CFT.ROM
1089120	1089880	写进去
1090320	1091400	写进去之后
1091600	1095360	再把这里的图片夹仔也写一些
1096040	1098280	写完之后你再一次运行
1098480	1100720	看看效果怎么样
1109160	1110600	怎么了
1111800	1113600	这样子是不是可以切图了
1114320	1117960	为什么这样子写反而可以切换图片了
1126400	1128760	大家先把效果先做出来
1199160	1200320	做出来之后
1200320	1202960	想想为什么这样子反而可以切图了
1203360	1205400	在这里给大家讲讲原因
1205680	1207680	为什么我们只能读第一张图
1207680	1209320	再一点就不能再切了
1209600	1212080	我们的这种切换图片的这种
1212400	1213880	代码还是怎么运行的
1214040	1216720	是不是先读取一张新的文件
1217240	1219000	是不是做扫描完之后
1219000	1222000	是不是就把文件里面的所有特别都放到这边
1222000	1222520	一边了
1222920	1224840	那么每次用这边里面的
1225640	1227040	所以一直去读图片的时候
1227040	1228760	是不是都是第一次去读这个图片
1229480	1231880	那么你的图片本质上是不是有一个文件
1232600	1235120	那么你每次读的都是第一个
1235320	1236800	你每次运行的话
1236960	1239520	都是去运行这个文件的第一次
1240000	1242680	所以说咱们的IDD图片
1242920	1245320	每次运行就是会运行到第一张
1245480	1246480	这个能理解过
1247240	1248040	能理解过
1248400	1250760	我们的IDD里面是不是有很多张图片
1251360	1254400	那么我们通过我们这一样的逻辑
1254520	1256320	把图片获取到之后
1256440	1260720	每一次运行这里的CFG 然后再一次运行
1260720	1263200	它是不是重新加载这次的文件
1263920	1265120	是不是重新加载这一次
1265880	1267200	那么重新加载一次的话
1267200	1268040	你读完第一张
1268040	1269520	讲的再多应该是第二张
1269680	1272040	但是由于重新加载这一次文件
1272240	1273920	是不是再多就还是第一张
1274640	1276240	所以说这就是原因
1276480	1278000	那么刚刚老师怎么做的
1278320	1281200	你读图片你就加载一次就行了
1281320	1283760	那么我们第二个案子是不是直接运行
1284400	1285600	是不是直接运行
1285960	1287720	那么我们的图片是不是已经补到了
1288120	1289640	只要我们不断地去撞
1290120	1290920	就可以了
1291320	1292320	不断地去撞
1292320	1295160	那么下载你是不是就不断地去图定的这个图片
1295600	1296480	所以说了
1296480	1299880	这样子IDD就可以去切好图片了
1300160	1300960	能理解不
1301480	1302320	能理解不
1302800	1305920	在这里要向读取IDD里面的不同图片
1306200	1308640	你就只需要加载一次
1309120	1309920	就可以了
1309920	1310800	能理解不
1311320	1314200	就是这一句代码你只需要加载一次
1314440	1316440	剩下的你就不断地去撞
1316640	1317720	就会切图了
1318240	1318880	听懂没有
1319600	1322160	这就是读取IDD的方式了
1322760	1323560	能理解不
1324200	1325160	所以说
1325360	1329000	为什么咱们在检测的过程中通常会有两个按钮用于
1329360	1330480	搞定图片来
1330800	1333120	一个叫做导入图片
1333280	1335400	一个叫做切换图片
1335760	1338600	这里大家根据自己的一些情况
1338840	1341600	去把这里的逻辑给你清楚
1341920	1342760	就可以了
1343360	1343960	懂了没
1345080	1349640	这里就是如何读取IDD图片的代码方式了
1350080	1351200	那么到这里为止
1351600	1352400	很多按钮
1352560	1353520	是不是就可以做了
1354240	1354880	是不是
1355480	1356360	那么到这里为止
1357120	1358680	大家把代码再看一看
